"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"451856","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","26.12.2020 0:00:00","282","26.12.2020 11:07:24","60","4","4","4","108","16","16","15","71","10","10","7","0","59","38","2","0","0","0","56","0","4","56","0","2","2","3","0","2","9","3","2","0","7","0","11","0","0","0","18","1","230","0","2062","34","3481","20","8340","100","0","0","137","2","463","0","5780","30","137","1","90","6","0","0","2800","0","8","2","0","1","1"
"451461","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","26.12.2020 0:00:00","283","26.12.2020 8:52:04","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","0","0","11","0","4","11","0","2","0","2","0","0","4","2","1","0","1","0","0","0","0","0","7","0","580","0","570","0","1476","0","1000","0","950","0","248","0","350","0","7355","0","47","0","120","0","0","0","685","2","5","1","1","1","1"
"451298","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","26.12.2020 0:00:00","284","26.12.2020 7:55:04","69","12","4","3","145","58","25","23","75","25","13","12","0","76","29","1","0","0","0","34","0","3","34","0","8","3","0","0","3","5","0","2","0","4","1","13","0","0","0","37","0","800","40","1180","30","1260","10","9700","100","0","0","100","20","100","20","2600","50","180","10","60","0","0","0","0","0","6","3","2","1","1"
"451277","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","26.12.2020 0:00:00","285","26.12.2020 7:33:02","21","10","4","2","44","12","3","3","27","10","3","2","3","126","44","8","0","0","0","13","0","1","13","0","0","0","3","0","0","5","3","2","0","2","1","8","0","0","0","2","1","2677","10","2168","30","1718","20","19140","30","0","0","475","0","138","0","1250","100","196","0","19","0","0","0","1139","0","7","2","4","1","1"
"451356","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","26.12.2020 0:00:00","286","26.12.2020 8:24:56","23","16","8","2","48","26","15","11","48","26","15","11","0","4","2","0","0","0","0","13","0","2","13","0","0","0","0","0","0","13","0","0","0","1","0","19","0","0","0","11","1","4440","20","1490","40","17","0","99600","200","0","0","100","30","40","0","50","0","880","20","135","0","0","0","140","0","8","2","0","1","1"
"451396","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","26.12.2020 0:00:00","287","26.12.2020 8:35:27","76","76","17","5","110","110","56","19","70","70","57","14","0","60","22","0","0","0","0","74","0","12","86","0","28","12","0","0","19","8","0","0","0","2","0","17","1","0","0","25","1","7840","120","11000","100","5560","120","4700","400","300","50","110","20","110","20","6300","200","310","10","79","1","0","0","1310","20","14","15","0","1","1"
"451334","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","26.12.2020 0:00:00","288","26.12.2020 8:16:47","15","5","4","1","32","6","3","3","20","6","3","3","5","68","17","5","0","0","0","3","0","0","3","0","0","0","0","0","0","7","0","1","0","0","0","3","0","0","0","3","0","1950","20","940","20","200","10","17600","200","0","0","0","0","100","10","21000","200","90","5","257","1","0","0","1354","0","4","2","0","1","1"
"451596","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","26.12.2020 0:00:00","289","26.12.2020 9:28:56","24","12","8","10","56","28","18","14","33","22","10","6","0","10","1","0","0","0","0","10","0","1","10","0","1","0","3","0","0","5","3","0","0","1","0","8","0","0","0","7","1","2340","58","1500","58","990","12","6050","116","400","0","0","0","106","58","2500","0","110","0","353","1","0","0","198","8","8","2","2","1","1"
"451757","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","26.12.2020 0:00:00","290","26.12.2020 10:25:56","39","14","8","2","76","45","12","6","76","22","8","4","0","81","52","4","1","0","0","5","0","0","5","0","0","0","2","0","0","16","2","2","0","2","1","13","0","0","0","50","1","270","0","960","15","18464","20","3940","80","50","0","193","0","580","0","18464","90","198","2","128","0","0","0","1032","8","6","4","0","1","1"
"451896","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","26.12.2020 0:00:00","291","26.12.2020 11:33:28","16","16","4","2","39","34","5","5","29","24","4","4","4","26","11","2","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","1","0","1","0","4","0","0","0","6","1","1809","6","5149","15","2518","8","37600","100","0","0","307","0","204","0","16800","100","22","2","271","9","0","0","750","20","5","11","1","1","1"
"451771","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","26.12.2020 0:00:00","292","26.12.2020 10:29:35","24","8","6","2","86","23","13","10","61","19","13","6","20","47","26","5","0","0","0","43","0","4","47","0","3","0","0","0","0","3","0","0","0","2","0","13","0","0","0","56","1","0","0","8107","53","7552","50","179224","280","0","0","1210","10","506","0","8600","320","136","4","0","0","0","0","6550","0","8","14","2","1","1"
"451791","01983163","Волинська обласна клінічна лікарня","просп. Грушевського, буд.21","Волинська","26.12.2020 0:00:00","293","26.12.2020 10:34:20","68","33","22","11","108","60","38","22","99","55","36","19","38","164","7","0","0","0","0","63","0","8","71","0","7","1","0","0","1","9","0","0","0","1","1","18","0","0","0","26","1","2015","0","2485","0","2685","0","12810","0","0","0","1502","0","0","0","11742","0","146","0","0","0","0","0","3024","28","19","0","0","1","1"
"451674","01982940","Ковельське міськрайонне територіальне медичне об'єднання","вул.Олени Пчілки, 4","Волинська","26.12.2020 0:00:00","295","26.12.2020 9:57:28","254","21","12","9","260","66","46","20","64","20","15","5","19","210","59","17","1","0","0","17","0","5","22","0","3","0","0","0","0","4","0","0","0","1","0","10","0","0","1","26","1","4465","15","5675","5","3526","10","52488","200","930","0","300","0","528","0","75240","600","1554","8","121","10","0","0","3160","20","16","3","0","1","1"
"451864","37271416","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЮБОМЛЬСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ ЛЮБОМЛЬСЬКОЇ РАЙОННОЇ РАДИ","с. Згорани, вул. Садова, буд. 30","Волинська","26.12.2020 0:00:00","296","26.12.2020 11:13:07","58","5","3","2","150","10","6","4","74","6","3","3","0","53","24","0","0","0","0","7","0","1","8","0","3","0","0","0","0","7","0","1","0","1","2","17","0","0","0","40","1","932","9","5026","15","1725","29","11865","78","0","0","254","1","367","0","17014","118","24","4","11","0","0","0","1058","0","5","2","0","1","1"
"451598","01983016","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ","пр-т Перемоги, 7","Волинська","26.12.2020 0:00:00","297","26.12.2020 9:30:20","14","9","7","2","34","24","16","8","12","10","7","3","3","5","1","0","0","0","0","29","0","4","33","0","3","0","0","0","0","4","0","1","0","3","0","14","0","0","1","37","1","7576","0","13539","0","7148","0","97858","0","5000","0","50","0","1000","0","20650","0","313","0","20","0","0","0","1949","0","4","1","4","1","1"
"451323","03399089","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ЛУЦЬКИЙ КЛІНІЧНИЙ ПОЛОГОВИЙ БУДИНОК","вул.Гулака-Артемовського, буд. 18","Волинська","26.12.2020 0:00:00","298","26.12.2020 8:12:32","73","6","3","3","250","6","3","3","114","6","3","3","25","79","96","21","1","0","0","6","0","0","6","0","1","0","0","0","0","6","0","2","0","0","0","7","0","0","0","3","1","800","35","430","15","710","0","4000","40","0","0","0","0","370","0","6850","50","98","3","46","0","0","0","172","0","12","0","0","1","1"
"451599","38856054","Комунальний заклад Ківерцівське районне територіальне об'єднання","м. Ківерці, вул. Філатова, буд. 6","Волинська","26.12.2020 0:00:00","299","26.12.2020 9:30:21","7","3","3","1","6","7","4","3","4","7","4","3","0","91","36","10","1","0","0","7","0","1","8","0","0","0","0","0","0","6","0","0","0","0","0","3","0","0","0","43","0","2300","0","4340","0","724","0","14850","0","0","0","435","0","0","0","14900","0","155","0","0","0","2338","0","0","0","0","0","0","1","0"
