"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"326109","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","23.10.2020 0:00:00","282","23.10.2020 9:57:48","60","10","10","3","108","20","20","15","71","13","13","6","0","59","31","6","0","118","118","57","6","4","57","0","1","0","5","0","0","9","5","2","0","5","2","11","0","0","0","3","0","745","10","1050","156","4401","15","20150","70","0","0","35","10","458","0","5620","250","120","0","186","3","0","0","810","30","8","3","0","1","1"
"326106","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","23.10.2020 0:00:00","283","23.10.2020 9:54:48","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","80","70","15","10","2","15","0","1","0","2","0","0","4","2","1","0","1","0","0","0","0","0","5","0","290","40","6170","60","2030","20","26050","500","950","0","258","0","356","0","16350","300","93","2","236","10","0","0","467","20","5","1","0","1","1"
"325997","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","23.10.2020 0:00:00","284","23.10.2020 8:46:23","69","12","4","3","145","58","25","23","75","25","13","12","0","76","29","1","0","80","80","22","8","5","22","0","4","3","1","0","4","6","1","2","0","4","0","10","0","0","0","13","0","140","40","1760","30","680","10","4800","100","0","0","100","20","100","20","2800","50","180","10","65","0","0","0","0","0","6","3","2","1","1"
"326189","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","23.10.2020 0:00:00","285","23.10.2020 10:34:40","15","10","4","2","25","12","3","3","22","10","3","2","3","126","44","8","0","80","80","4","9","0","4","0","0","0","2","0","0","5","2","2","0","2","0","8","0","0","0","2","1","603","20","1574","30","620","20","10712","20","0","0","3","3","145","0","100","50","162","1","44","0","0","0","165","5","5","2","4","1","1"
"326098","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","23.10.2020 0:00:00","286","23.10.2020 9:49:44","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","90","90","12","8","2","12","25","0","0","0","0","0","16","0","0","0","1","2","8","0","0","0","6","0","4580","10","2110","20","110","10","1800","150","0","0","0","0","280","10","500","100","200","10","125","0","0","0","140","0","6","3","0","1","1"
"326124","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","23.10.2020 0:00:00","287","23.10.2020 10:05:19","64","64","17","5","79","79","56","19","57","57","57","14","0","60","22","0","0","285","285","114","22","19","133","0","13","9","0","0","9","8","0","0","0","2","1","17","1","0","0","5","1","5400","120","14200","100","9480","120","13000","400","400","50","540","20","100","40","11000","200","100","10","80","0","0","0","1660","20","14","15","0","1","1"
"326044","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","23.10.2020 0:00:00","288","23.10.2020 9:19:35","15","3","2","1","32","6","3","3","20","6","3","3","5","5","3","0","0","80","15","0","8","0","0","0","0","0","0","0","0","5","0","1","0","0","2","0","0","0","0","1","0","1440","20","2020","40","200","10","15000","200","0","0","0","0","150","10","15800","200","220","5","391","2","0","0","1436","4","4","2","0","1","1"
"327280","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","23.10.2020 0:00:00","289","23.10.2020 11:16:27","24","12","8","10","56","36","20","16","33","29","16","13","0","10","1","0","0","80","80","12","8","2","12","0","1","0","2","0","0","4","2","0","0","1","0","8","0","0","0","7","0","2340","58","1500","58","990","12","6050","116","400","0","0","0","106","58","3200","0","110","10","293","3","0","0","212","24","7","2","0","1","1"
"327298","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","23.10.2020 0:00:00","290","23.10.2020 11:29:24","38","5","5","2","76","13","9","6","76","9","7","3","0","81","52","4","1","80","80","5","9","0","5","0","0","0","0","0","0","16","0","2","0","2","1","13","0","0","0","10","1","320","10","1470","30","480","10","3540","100","50","0","193","0","580","0","1074","100","332","0","142","0","0","0","1884","20","6","4","0","1","1"
"326149","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","23.10.2020 0:00:00","291","23.10.2020 10:14:03","12","12","3","2","40","30","4","4","29","20","3","3","4","26","11","2","0","60","60","2","6","0","2","0","3","0","0","0","0","2","0","1","0","1","0","4","0","0","0","5","1","122","4","6662","15","1534","11","20100","50","0","0","328","0","204","0","2200","100","71","4","137","6","0","0","1840","10","4","8","1","1","1"
