"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"142445","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","12.06.2020 0:00:00","282","12.06.2020 9:22:18","60","16","16","6","108","25","25","14","71","18","18","9","0","59","31","6","0","80","80","15","6","3","15","0","1","0","0","0","0","10","0","0","0","3","0","11","0","0","0","3","0","452","3","5075","0","2679","0","7385","1085","32","0","152","0","485","35","7694","350","295","0","156","17","0","0","592","24","8","4","0","1","1"
"142512","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","12.06.2020 0:00:00","283","12.06.2020 11:13:04","34","3","3","2","42","8","8","6","22","5","5","5","0","19","5","0","0","70","15","10","6","0","10","55","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","5","0","30","20","2742","117","750","10","700","1100","1000","0","224","0","220","0","8800","500","18","2","310","14","0","0","641","20","5","1","0","1","1"
"142436","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","12.06.2020 0:00:00","284","12.06.2020 9:10:20","69","9","4","2","145","13","4","3","75","10","2","2","0","76","29","1","0","30","30","10","6","1","10","0","1","0","1","0","0","7","1","2","0","3","0","5","0","0","0","2","0","3360","20","1820","20","1550","20","2800","100","400","0","190","0","100","9","2700","50","175","5","185","5","0","0","0","0","6","3","0","1","1"
"142567","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","12.06.2020 0:00:00","285","12.06.2020 12:49:06","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","5","3","0","5","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","129","0","1830","10","352","12","1744","15","0","0","174","4","209","0","2872","78","83","0","77","6","0","0","940","0","7","2","4","1","1"
"142654","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","12.06.2020 0:00:00","286","12.06.2020 14:58:42","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","13","0","0","13","0","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","15","0","1600","250","100","0","0","0","400","50","20","0","90","30","2000","400","235","5","100","0","0","0","180","0","6","3","0","1","1"
"142497","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","12.06.2020 0:00:00","287","12.06.2020 10:50:23","43","31","31","5","55","31","31","18","35","27","27","12","12","26","26","8","0","81","67","56","9","6","67","14","7","0","6","0","0","10","6","0","0","0","0","17","1","0","0","5","1","400","120","1310","160","880","90","10750","400","6560","30","60","10","450","10","4000","300","404","10","310","10","0","0","2570","10","10","13","0","1","1"
"142407","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","12.06.2020 0:00:00","288","12.06.2020 8:24:04","15","1","1","0","32","3","2","1","20","2","1","1","5","5","3","0","0","15","15","3","6","0","3","0","0","0","0","0","0","0","0","1","0","1","2","2","0","0","0","1","0","1000","20","730","70","535","20","2400","200","0","0","0","0","390","10","1300","100","200","5","393","0","0","0","778","0","4","2","0","1","1"
"142474","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","12.06.2020 0:00:00","290","12.06.2020 10:20:34","38","0","0","0","76","0","0","0","76","0","0","0","0","81","52","4","1","40","40","0","0","0","0","0","0","0","0","0","0","13","0","2","0","2","2","13","0","0","0","3","1","90","0","1950","0","780","0","300","0","850","0","115","0","400","0","900","100","80","0","73","2","0","0","70","0","6","4","0","1","1"
"142495","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","12.06.2020 0:00:00","291","12.06.2020 10:46:26","12","12","3","2","40","24","3","3","29","12","2","2","4","26","11","2","0","30","30","8","6","0","8","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","3","0","371","7","6372","10","2064","10","5400","50","0","0","120","0","244","0","33700","100","328","4","81","5","0","0","1910","10","4","8","1","1","1"
"142633","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","12.06.2020 0:00:00","292","12.06.2020 14:33:22","21","12","10","2","95","16","8","8","63","13","7","6","0","18","19","7","0","96","89","27","6","6","27","89","2","0","0","0","0","4","0","2","0","2","2","9","0","0","0","9","1","1355","43","8023","43","9032","60","85140","205","0","0","0","0","1024","0","24835","290","111","2","0","0","0","0","542","40","6","15","2","1","1"
"142621","01983163","Волинська обласна клінічна лікарня","просп. Грушевського, буд.21","Волинська","12.06.2020 0:00:00","293","12.06.2020 14:21:29","71","29","17","12","128","47","27","20","92","46","28","18","38","157","5","0","0","177","177","30","18","6","30","177","1","0","0","0","0","9","0","0","0","1","1","18","0","0","0","2","1","329","100","3510","410","710","100","640","1640","0","0","75","0","0","0","9967","1375","70","23","5","0","0","0","2093","6","18","0","2","1","1"
