"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"176875","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","04.08.2020 0:00:00","282","04.08.2020 10:41:50","60","16","16","6","108","24","24","14","71","17","17","9","0","59","31","6","0","80","80","38","7","7","38","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1385","0","1989","171","3336","14","3290","110","0","0","129","0","518","19","5760","140","275","0","93","0","0","0","448","52","8","3","0","1","1"
"176882","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","04.08.2020 0:00:00","283","04.08.2020 10:54:33","34","6","6","4","42","10","10","8","22","6","6","6","0","17","1","0","0","70","18","15","6","3","18","52","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","5","0","1500","20","2570","60","610","22","19550","500","950","0","278","0","416","0","14300","0","189","1","154","5","0","0","1271","4","5","1","0","1","1"
"177078","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","04.08.2020 0:00:00","284","04.08.2020 17:31:28","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","12","6","3","12","0","1","0","3","0","0","7","3","5","0","3","0","8","0","0","0","2","0","680","20","810","20","330","30","6800","100","0","0","165","6","159","0","2750","50","130","5","125","0","0","0","0","0","6","3","0","1","1"
"176823","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","04.08.2020 0:00:00","285","04.08.2020 9:06:03","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","12","9","1","12","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","858","10","915","33","48","3","4359","125","0","0","113","18","296","0","4994","80","115","1","805","0","0","0","250","40","7","2","4","1","1"
"176795","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","04.08.2020 0:00:00","286","04.08.2020 8:27:05","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","9","8","2","9","25","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","5000","0","2180","0","328","0","9950","0","30","0","0","0","1290","0","4100","0","270","0","191","9","0","0","145","0","6","3","0","1","1"
"176837","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","04.08.2020 0:00:00","287","04.08.2020 9:40:23","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","81","67","48","9","9","54","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","3080","120","700","100","1550","50","1700","400","5070","30","60","10","530","10","9780","300","320","10","20","5","0","0","2640","10","10","13","0","1","1"
"176812","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","04.08.2020 0:00:00","288","04.08.2020 8:44:21","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","6","6","4","10","0","0","0","0","0","0","2","0","1","0","1","2","2","0","0","0","1","0","2500","100","2200","50","750","50","23000","200","0","0","0","0","500","50","28800","100","100","10","266","1","0","0","422","6","4","2","0","1","1"
"176974","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","04.08.2020 0:00:00","290","04.08.2020 13:25:50","38","3","3","1","76","5","5","3","76","2","2","2","0","81","52","4","1","40","40","5","9","2","7","30","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","340","10","1830","0","960","10","4300","50","250","50","163","0","580","0","2984","100","487","2","22","5","0","0","268","6","6","4","0","1","1"
"176896","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","04.08.2020 0:00:00","291","04.08.2020 11:21:54","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","31","30","7","6","0","7","0","2","0","0","0","0","3","0","5","0","0","0","0","0","0","0","3","0","878","5","6338","11","2168","7","24100","50","0","0","358","0","204","0","30900","100","132","4","234","11","0","0","1220","20","4","8","1","1","1"
"177029","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","04.08.2020 0:00:00","292","04.08.2020 14:50:50","21","12","10","2","86","16","8","8","61","13","7","6","0","16","16","7","0","121","121","96","6","4","96","25","2","0","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","3596","109","11879","82","7058","32","97752","290","0","0","1569","5","447","3","15145","530","75","2","0","0","0","0","10405","48","6","15","2","1","1"
"176976","01983163","Волинська обласна клінічна лікарня","просп. Грушевського, буд.21","Волинська","04.08.2020 0:00:00","293","04.08.2020 13:27:32","42","29","17","12","78","47","27","20","55","46","28","18","38","157","5","0","0","141","141","57","18","6","57","141","3","0","0","0","0","9","0","0","0","1","1","18","0","0","0","2","1","247","60","3400","250","3155","15","4860","1500","0","0","763","0","0","0","3350","1400","23","50","0","0","0","0","494","18","18","0","2","1","1"
"176884","21751226","Волинське обласне дитяче територіальне медичне об'єднання","пр-т Відродження, 30","Волинська","04.08.2020 0:00:00","294","04.08.2020 10:59:06","58","0","0","0","67","0","0","0","27","0","0","0","5","68","26","4","0","325","90","0","21","0","0","30","1","0","7","0","1","28","7","22","7","0","13","14","0","0","0","1","1","1299","40","2464","0","1244","0","91400","400","0","0","220","0","670","0","10000","0","124","10","36","1","0","0","1113","3","26","0","1","1","1"
"176854","01982940","Ковельське міськрайонне територіальне медичне об'єднання","вул.Олени Пчілки, 4","Волинська","04.08.2020 0:00:00","295","04.08.2020 10:08:59","254","33","23","10","260","66","46","20","64","20","15","5","19","202","60","17","1","54","50","0","4","0","0","17","0","0","0","0","0","8","0","1","0","1","2","10","0","0","1","9","1","8081","37","8382","10","4708","10","23125","350","1800","0","445","20","361","0","52102","480","1841","3","97","0","0","0","1066","48","16","3","0","1","1"
