"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"245153","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","07.09.2020 0:00:00","282","07.09.2020 10:47:26","60","5","5","4","108","11","11","11","71","6","6","5","0","59","31","6","0","106","106","39","6","5","39","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1120","0","3935","79","2827","20","30050","70","0","0","465","0","495","40","14800","100","218","0","47","4","0","0","543","8","8","3","0","1","1"
"245145","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","07.09.2020 0:00:00","283","07.09.2020 10:42:59","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","70","15","14","6","1","14","55","1","0","2","0","0","4","2","0","0","0","0","0","0","0","0","5","0","540","40","3140","50","310","0","7050","500","950","0","278","0","416","0","6875","300","141","2","247","3","0","0","907","14","5","1","0","1","1"
"245012","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","07.09.2020 0:00:00","284","07.09.2020 9:14:23","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","60","60","15","6","3","15","0","2","0","1","0","2","6","1","2","0","3","0","10","0","0","0","6","0","200","20","1420","30","980","40","7360","100","0","0","150","20","149","20","6000","50","480","5","70","0","0","0","0","0","6","3","2","1","1"
"245160","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","07.09.2020 0:00:00","285","07.09.2020 10:52:21","12","10","3","3","20","16","4","4","16","12","3","3","3","126","44","8","0","68","68","9","9","1","9","0","0","0","0","0","0","4","0","4","0","2","0","8","0","0","0","2","1","421","12","2505","31","789","15","5065","20","0","0","181","4","315","0","4740","100","117","0","51","0","0","0","456","0","7","2","4","1","1"
"245411","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","07.09.2020 0:00:00","286","07.09.2020 12:39:40","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","65","65","6","8","1","6","25","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","4440","5","2900","35","120","10","7600","150","40","0","0","0","365","15","6200","150","240","5","125","0","0","0","140","0","6","3","0","1","1"
"245138","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","07.09.2020 0:00:00","287","07.09.2020 10:34:04","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","222","200","69","22","8","77","0","7","0","7","0","0","10","7","0","0","0","0","17","1","0","0","5","1","9160","120","5480","100","14160","120","400","200","1650","50","1360","20","420","40","19020","140","180","10","260","20","0","0","2360","20","10","13","0","1","1"
"244995","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","07.09.2020 0:00:00","288","07.09.2020 9:05:33","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","30","15","6","6","0","6","0","0","0","0","0","0","4","0","1","0","1","2","2","0","0","0","1","0","1200","50","2450","50","160","20","23000","100","0","0","0","0","350","20","25500","100","90","10","220","2","0","0","730","12","4","2","0","1","1"
"245571","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","07.09.2020 0:00:00","289","07.09.2020 14:48:14","24","6","3","3","48","16","10","6","26","8","4","4","0","10","1","0","0","58","58","2","4","2","2","0","1","0","1","0","0","4","1","0","0","1","0","8","0","0","0","5","0","540","60","1000","40","910","24","6050","300","400","0","0","0","280","40","3200","102","160","6","286","12","0","0","484","6","4","2","0","1","1"
"245644","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","07.09.2020 0:00:00","290","07.09.2020 15:48:19","38","5","5","2","76","7","7","6","76","6","6","5","0","81","52","4","1","75","40","5","9","1","6","0","0","0","0","0","0","16","0","2","0","2","0","13","0","0","0","3","1","100","0","2390","10","720","0","7860","100","50","0","193","0","580","0","5364","100","418","2","165","0","0","0","456","20","6","4","0","1","1"
"245076","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","07.09.2020 0:00:00","291","07.09.2020 9:51:57","12","12","3","2","40","28","4","4","29","16","3","3","4","26","11","2","0","30","30","7","6","0","7","0","3","0","0","0","0","3","0","6","0","0","0","4","0","0","0","5","0","518","7","7285","14","1913","4","22400","50","0","0","328","0","204","0","27500","100","36","4","89","12","0","0","740","10","4","8","1","1","1"
