"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"175279","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","02.08.2020 0:00:00","282","02.08.2020 9:54:46","60","7","7","6","108","15","15","15","71","12","12","9","0","59","31","6","0","80","80","35","6","6","35","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1385","10","2164","13","3350","4","3440","60","0","0","129","0","537","0","5940","100","275","0","94","1","0","0","500","0","8","3","0","1","1"
"175229","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","02.08.2020 0:00:00","283","02.08.2020 8:52:06","34","6","6","4","42","10","10","8","22","6","6","6","0","19","5","0","0","70","19","16","6","3","19","51","0","0","3","0","0","4","3","0","0","0","0","0","0","0","0","5","0","1520","20","2690","20","652","20","20550","500","950","0","278","0","416","0","14600","300","192","1","164","3","0","0","1303","0","5","1","0","1","1"
"175185","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","02.08.2020 0:00:00","284","02.08.2020 8:05:13","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","12","6","3","12","0","1","0","3","0","0","7","3","5","0","3","0","8","0","0","0","2","0","720","20","850","30","380","20","7000","100","50","50","180","30","160","0","2850","50","140","5","125","0","0","0","0","0","6","3","0","1","1"
"175216","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","02.08.2020 0:00:00","285","02.08.2020 8:34:58","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","11","9","1","11","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","928","2","936","57","51","0","4704","15","0","0","219","0","296","0","5254","100","119","0","85","0","0","0","415","0","7","2","4","1","1"
"175312","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","02.08.2020 0:00:00","286","02.08.2020 10:50:24","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","8","8","1","8","25","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","5100","0","2240","0","338","0","10000","0","30","0","0","0","1290","0","4200","0","280","0","205","5","0","0","154","0","6","3","0","1","1"
"175307","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","02.08.2020 0:00:00","287","02.08.2020 10:39:28","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","81","67","39","9","8","47","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","3320","120","900","100","1650","50","2500","400","5130","30","60","10","550","10","10380","300","340","10","30","2","0","0","2660","10","10","13","0","1","1"
"175206","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","02.08.2020 0:00:00","288","02.08.2020 8:25:41","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","10","6","3","13","0","0","0","0","0","0","2","0","1","0","1","2","2","0","0","0","1","0","2600","100","300","50","650","50","23200","200","0","0","0","0","600","20","23400","100","130","10","267","2","0","0","454","4","4","2","0","1","1"
"176242","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","02.08.2020 0:00:00","290","03.08.2020 15:24:30","38","3","3","1","76","5","5","3","76","3","3","2","0","81","52","4","1","40","40","3","9","3","6","30","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","350","0","1830","0","970","0","4450","100","300","0","163","0","580","0","3184","100","491","2","30","3","0","0","282","2","6","4","0","1","1"
"175263","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","02.08.2020 0:00:00","291","02.08.2020 9:21:29","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","30","30","6","6","0","6","0","2","0","0","0","0","3","0","5","0","0","0","0","0","0","0","3","0","290","5","6359","8","2183","8","24200","50","0","0","358","0","200","0","31100","100","140","4","55","4","0","0","1250","10","4","8","1","1","1"
"175228","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","02.08.2020 0:00:00","292","02.08.2020 8:51:19","21","4","2","2","86","16","8","8","61","13","7","6","0","16","16","7","0","121","121","97","6","4","97","25","2","0","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","3654","110","9273","110","7148","20","90022","260","0","0","1528","0","450","0","7245","450","83","2","0","0","0","0","199","11","6","15","2","1","1"
