"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"228106","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","23.08.2020 0:00:00","282","23.08.2020 7:54:03","60","16","16","6","108","26","26","17","71","17","16","9","0","59","31","6","0","80","80","26","6","6","26","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1280","0","2880","20","3028","0","2700","50","0","0","475","0","538","15","5950","50","224","0","169","5","0","0","978","10","8","3","0","1","1"
"228205","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","23.08.2020 0:00:00","283","23.08.2020 8:58:27","15","6","6","4","38","10","10","8","18","6","6","6","0","17","1","0","0","70","24","3","6","0","3","46","0","0","1","0","0","4","1","0","0","0","0","0","0","0","0","5","0","1020","0","1780","0","330","0","13050","0","950","0","278","0","416","0","10475","0","165","0","370","3","0","0","1065","6","5","1","0","1","1"
"228191","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","23.08.2020 0:00:00","284","23.08.2020 8:48:44","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","11","6","1","11","0","2","0","1","0","0","7","1","5","0","3","0","8","0","0","0","2","0","400","20","320","30","140","20","4900","100","0","0","130","20","159","20","6750","50","60","2","75","5","0","0","0","0","6","3","0","1","1"
"228131","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","23.08.2020 0:00:00","285","23.08.2020 8:15:03","47","8","2","2","150","8","2","2","80","8","2","2","3","126","44","8","0","20","20","15","9","0","15","0","0","0","0","0","0","4","0","4","0","2","0","8","0","0","0","2","1","580","5","555","57","100","6","1320","22","0","0","26","9","270","0","2510","100","104","0","64","0","0","0","1015","10","7","2","4","1","1"
"228215","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","23.08.2020 0:00:00","286","23.08.2020 9:03:46","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","9","8","0","9","25","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","4650","50","1600","50","60","0","6100","100","45","0","0","0","500","50","9500","500","215","10","145","0","0","0","140","5","6","3","0","1","1"
"228661","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","23.08.2020 0:00:00","287","23.08.2020 16:45:33","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","155","155","95","9","9","104","36","7","1","14","0","1","10","14","0","0","0","0","17","1","0","0","5","1","2820","120","5435","100","3300","50","9400","400","4560","30","40","10","390","10","10600","300","760","10","280","30","0","0","2460","20","10","13","0","1","1"
"228133","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","23.08.2020 0:00:00","288","23.08.2020 8:17:43","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","5","6","1","6","15","0","0","0","0","0","4","0","1","0","1","2","2","0","0","0","1","0","1600","50","1650","50","200","50","20500","100","0","0","0","0","450","50","26900","100","80","10","243","1","0","0","786","6","4","2","0","1","1"
"228171","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","23.08.2020 0:00:00","289","23.08.2020 8:37:23","14","2","1","1","32","3","3","3","20","3","3","3","0","10","1","0","0","20","20","13","4","0","13","50","1","0","0","0","0","3","0","0","0","1","0","8","0","0","0","3","0","300","0","770","0","910","0","6050","0","400","0","0","0","280","0","3200","0","110","0","168","12","0","0","89","0","4","2","0","1","0"
"228291","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","23.08.2020 0:00:00","290","23.08.2020 9:52:47","38","3","3","2","76","7","7","6","76","5","5","4","0","81","52","4","1","40","40","6","9","4","10","30","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","190","10","1760","10","810","10","2400","100","50","0","153","0","580","0","1064","100","449","2","197","2","0","0","74","4","6","4","0","1","1"
"228301","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","23.08.2020 0:00:00","291","23.08.2020 9:59:40","12","12","3","2","40","28","4","4","29","16","3","3","4","26","11","2","0","30","30","10","6","0","10","0","3","0","0","0","0","3","0","6","0","0","0","4","0","0","0","5","0","702","16","6111","13","2019","3","23150","50","0","0","288","0","204","0","29000","100","56","4","254","13","0","0","1030","20","4","8","1","1","1"
