"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"274370","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","24.09.2020 0:00:00","282","24.09.2020 9:48:54","60","15","15","3","108","19","19","13","71","13","13","6","0","59","31","6","0","106","106","47","6","3","47","0","1","0","0","0","0","16","0","2","0","4","0","11","0","0","0","3","0","935","0","1869","30","3427","0","24420","105","0","0","295","2","481","2","12800","1200","174","6","108","0","0","0","1670","10","8","3","0","1","1"
"274288","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","24.09.2020 0:00:00","283","24.09.2020 9:04:46","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","70","15","6","6","2","6","55","1","0","0","0","0","4","0","1","0","0","0","0","0","0","0","5","0","40","0","2706","60","570","20","3510","500","950","0","278","20","376","20","5150","300","106","5","137","4","0","0","739","6","5","1","0","1","1"
"274334","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","24.09.2020 0:00:00","284","24.09.2020 9:34:00","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","60","60","9","6","0","9","0","2","0","2","0","0","6","2","2","0","4","0","10","0","0","0","6","0","1160","40","770","30","960","10","5700","100","0","0","130","20","100","20","5050","50","395","5","65","0","0","0","0","0","6","3","2","1","1"
"274388","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","24.09.2020 0:00:00","285","24.09.2020 9:57:17","12","10","3","3","20","16","4","4","16","12","3","3","3","126","44","8","0","68","68","9","9","4","9","0","0","0","0","0","0","4","0","4","0","2","0","8","0","0","0","2","1","1972","5","2963","38","1319","20","8655","25","0","0","81","3","315","0","2900","120","116","0","51","0","0","0","460","12","7","2","4","1","1"
"274398","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","24.09.2020 0:00:00","286","24.09.2020 10:03:10","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","80","80","24","8","4","24","25","0","0","0","0","0","19","0","1","0","1","2","8","0","0","0","6","0","4320","10","2460","20","100","10","5200","150","40","0","0","0","170","10","3670","150","140","10","125","0","0","0","140","0","6","3","0","1","1"
"274248","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","24.09.2020 0:00:00","287","24.09.2020 8:41:01","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","222","200","112","22","7","119","0","13","0","7","0","0","8","7","0","0","0","0","17","1","0","0","5","1","7380","120","3900","100","12000","120","5400","200","850","50","940","20","120","40","16400","400","100","10","140","20","0","0","2050","20","10","13","0","1","1"
"274669","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","24.09.2020 0:00:00","288","24.09.2020 12:14:19","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","30","15","2","6","1","3","0","0","0","0","0","0","5","0","1","0","1","2","2","0","0","0","1","0","810","20","1860","20","70","10","20800","200","0","0","0","0","280","20","21900","200","40","5","211","0","0","0","628","0","4","2","0","1","1"
"274536","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","24.09.2020 0:00:00","289","24.09.2020 10:38:29","24","11","7","10","56","32","18","14","33","16","10","6","0","10","1","0","0","58","58","6","5","3","6","0","1","0","2","0","0","4","2","0","0","1","0","8","0","0","0","3","0","540","0","1000","0","910","0","6050","0","400","0","0","0","280","0","3200","0","160","0","180","5","0","0","326","16","8","2","0","1","1"
"274560","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","24.09.2020 0:00:00","290","24.09.2020 10:50:52","38","5","5","2","76","11","7","4","76","7","5","2","0","81","52","4","1","75","40","7","9","0","7","0","0","0","0","0","0","16","0","2","0","2","0","13","0","0","0","3","1","510","10","2220","10","650","10","6260","100","50","0","193","0","580","0","3864","100","388","2","151","2","0","0","2308","10","6","4","0","1","1"
"274302","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","24.09.2020 0:00:00","291","24.09.2020 9:17:28","12","12","3","2","40","28","4","4","29","16","3","3","4","26","11","2","0","40","40","4","6","0","4","0","3","0","0","0","0","3","0","6","0","1","0","4","0","0","0","5","0","345","5","7067","11","1779","11","21550","50","0","0","328","0","204","0","25800","100","68","4","187","12","0","0","2370","20","4","8","1","1","1"
