"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"181765","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","10.08.2020 0:00:00","282","10.08.2020 11:51:51","60","7","7","6","108","15","15","15","71","13","13","9","0","59","31","6","0","80","80","39","6","6","39","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1370","0","2120","20","3270","4","2450","0","0","0","520","0","518","0","3850","30","260","1","59","3","0","0","590","0","8","3","0","1","1"
"181723","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","10.08.2020 0:00:00","283","10.08.2020 10:37:24","34","6","6","4","42","10","10","8","22","6","6","6","0","17","1","0","0","70","20","16","6","4","20","50","0","0","3","0","0","4","3","0","0","0","0","0","0","0","0","5","0","1340","40","2280","70","510","20","17150","900","950","0","278","0","416","0","13175","300","183","2","426","3","0","0","1231","12","5","1","0","1","1"
"181683","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","10.08.2020 0:00:00","284","10.08.2020 9:36:31","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","10","6","2","10","0","1","0","2","0","0","7","2","5","0","3","0","8","0","0","0","2","0","560","20","640","30","260","20","6200","100","0","0","165","10","159","20","2450","50","100","5","113","5","0","0","0","0","6","3","0","1","1"
"181750","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","10.08.2020 0:00:00","285","10.08.2020 11:25:53","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","13","9","1","13","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","808","10","716","16","35","3","3434","35","0","0","83","3","243","2","4274","80","113","0","71","0","0","0","208","16","7","2","4","1","1"
"181938","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","10.08.2020 0:00:00","286","10.08.2020 20:01:59","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","10","8","8","10","25","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","5000","0","2180","0","328","0","9950","0","30","0","0","0","1290","0","4100","0","270","0","172","5","0","0","145","0","6","3","0","1","1"
"181694","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","10.08.2020 0:00:00","287","10.08.2020 9:51:57","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","81","67","53","9","7","61","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","4140","120","6400","100","3850","50","13800","400","4890","30","60","10","470","10","14200","300","870","10","410","10","0","0","2580","10","10","13","0","1","1"
"181671","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","10.08.2020 0:00:00","288","10.08.2020 9:26:11","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","3","6","2","5","0","0","0","0","0","0","4","0","1","0","1","2","2","0","0","0","1","0","2150","50","2800","50","550","50","22200","100","0","0","0","0","500","50","28200","100","100","10","258","6","0","0","394","0","4","2","0","1","1"
"181732","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","10.08.2020 0:00:00","290","10.08.2020 10:51:03","38","3","3","1","76","5","5","3","76","3","3","2","0","81","52","4","1","40","40","3","9","4","7","30","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","290","10","1830","0","910","10","3700","100","80","20","163","0","580","0","2384","100","475","2","12","2","0","0","228","6","6","4","0","1","1"
"181650","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","10.08.2020 0:00:00","291","10.08.2020 8:59:16","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","31","30","7","6","0","7","0","2","0","0","0","0","3","0","5","0","0","0","0","0","0","0","3","0","831","3","6279","6","2119","6","23800","50","0","0","358","0","204","0","30300","100","108","4","186","6","0","0","1120","10","4","8","1","1","1"
"181849","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","10.08.2020 0:00:00","292","10.08.2020 14:18:25","21","15","13","2","86","16","8","8","61","13","7","6","0","16","16","7","0","121","121","91","6","4","91","25","2","0","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","2974","100","11441","70","6934","20","96112","250","0","0","1544","5","447","0","12435","510","63","2","0","0","0","0","10234","56","6","15","2","1","1"
"181820","01983163","Волинська обласна клінічна лікарня","просп. Грушевського, буд.21","Волинська","10.08.2020 0:00:00","293","10.08.2020 13:39:25","42","29","17","12","78","47","27","20","55","46","28","18","38","157","5","0","0","141","141","57","18","6","57","141","3","0","0","0","0","9","0","0","0","1","1","18","0","0","0","2","1","561","80","2950","100","3237","25","3010","1450","0","0","1217","15","0","0","2050","1600","68","15","0","0","0","0","370","22","18","0","2","1","1"
"181790","21751226","Волинське обласне дитяче територіальне медичне об'єднання","пр-т Відродження, 30","Волинська","10.08.2020 0:00:00","294","10.08.2020 12:32:06","58","0","0","0","67","0","0","0","27","0","0","0","5","68","26","4","0","30","30","0","21","0","0","5","1","0","6","0","1","28","6","22","6","0","13","14","0","0","0","1","1","1279","0","3464","0","1244","0","91950","400","0","0","220","0","670","0","9900","50","119","5","27","3","0","0","1068","0","26","0","1","1","1"
"181705","01982940","Ковельське міськрайонне територіальне медичне об'єднання","вул.Олени Пчілки, 4","Волинська","10.08.2020 0:00:00","295","10.08.2020 10:10:42","254","33","23","10","260","66","46","20","64","20","15","5","19","202","60","17","1","74","70","3","4","0","3","100","0","0","0","0","0","8","0","1","0","1","2","10","0","0","1","9","1","7911","15","10363","0","4678","5","27560","0","1800","0","446","5","361","0","50242","160","1824","2","93","2","0","0","834","0","16","3","0","1","1"
"181888","37271416","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЮБОМЛЬСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ ЛЮБОМЛЬСЬКОЇ РАЙОННОЇ РАДИ","с. Згорани, вул. Садова, буд. 30","Волинська","10.08.2020 0:00:00","296","10.08.2020 15:07:44","60","1","1","1","152","3","2","1","74","3","2","1","0","53","24","2","0","145","20","4","6","0","4","125","1","0","0","0","0","6","0","1","0","1","1","17","0","0","0","11","1","1734","20","6991","22","777","20","6808","114","0","0","536","0","441","0","34989","125","270","7","24","0","0","0","395","0","5","2","0","1","1"
"181733","01983016","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ","пр-т Перемоги, 7","Волинська","10.08.2020 0:00:00","297","10.08.2020 10:55:06","12","6","4","2","24","8","4","4","12","4","2","2","3","5","1","0","0","55","23","12","6","4","16","32","2","0","0","0","0","4","0","1","0","3","1","14","0","0","1","16","1","961","0","6377","0","8443","0","19513","0","5000","0","10","0","1410","0","15150","0","351","0","123","0","0","0","924","4","4","1","4","1","1"
"181917","03399089","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ЛУЦЬКИЙ КЛІНІЧНИЙ ПОЛОГОВИЙ БУДИНОК","вул.Гулака-Артемовського, буд. 18","Волинська","10.08.2020 0:00:00","298","10.08.2020 15:50:36","75","0","0","0","250","0","0","0","114","0","0","0","25","79","96","21","1","30","1","1","6","0","2","24","1","0","0","0","0","9","0","4","0","0","0","7","0","0","0","1","1","352","8","1324","10","1989","15","8470","30","0","0","0","0","385","0","13250","50","200","10","46","0","0","0","266","0","12","0","0","1","1"
"181793","38856054","Комунальний заклад Ківерцівське районне територіальне об'єднання","м. Ківерці, вул. Філатова, буд. 6","Волинська","10.08.2020 0:00:00","299","10.08.2020 12:36:34","11","1","0","0","30","3","2","1","30","3","2","1","0","70","35","10","1","56","40","24","6","0","24","16","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","1","0","1458","0","4127","0","836","0","8259","0","0","0","192","0","0","0","13835","0","178","0","0","0","462","0","0","0","4","2","0","1","0"
