"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"154353","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","04.07.2020 0:00:00","282","04.07.2020 12:08:08","60","15","15","6","108","26","26","16","71","17","17","8","0","59","31","6","0","80","80","18","6","5","18","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","385","0","3954","220","3469","28","4950","890","32","0","135","5","654","6","1660","290","350","5","34","3","0","0","816","0","8","3","0","1","1"
"154333","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","04.07.2020 0:00:00","283","04.07.2020 11:10:57","34","5","5","3","42","9","9","8","22","6","6","6","0","19","5","0","0","70","15","6","6","0","6","55","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","5","0","100","10","1990","10","614","10","30280","300","950","0","224","0","320","0","22084","100","21","1","243","4","0","0","487","10","5","1","0","1","1"
"154225","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","04.07.2020 0:00:00","284","04.07.2020 8:42:10","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","6","6","2","6","0","1","0","2","0","0","7","2","2","0","3","0","8","0","0","0","2","0","2600","20","1400","40","1000","60","1400","100","400","0","180","20","80","0","1500","50","290","5","140","5","0","0","0","0","6","3","0","1","1"
"154238","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","04.07.2020 0:00:00","285","04.07.2020 8:56:17","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","5","9","1","5","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","90","0","1245","30","94","21","6549","415","0","0","132","0","296","0","392","117","92","0","61","0","0","0","674","10","7","2","4","1","1"
"154346","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","04.07.2020 0:00:00","286","04.07.2020 11:46:59","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","8","0","0","8","0","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","28","0","1400","90","380","0","950","50","250","0","10","0","140","0","5000","0","250","0","31","0","0","0","174","0","6","3","0","1","1"
"154294","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","04.07.2020 0:00:00","287","04.07.2020 10:09:07","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","81","67","44","9","5","54","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","1000","120","1800","100","1100","50","3290","140","6000","400","60","10","450","10","5200","300","193","10","276","20","0","0","2950","10","10","13","0","1","1"
"154735","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","04.07.2020 0:00:00","288","05.07.2020 8:24:58","15","2","1","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","2","6","3","5","0","0","0","0","0","0","2","0","1","0","1","2","2","0","0","0","1","0","650","50","840","50","300","50","15600","100","0","0","0","0","490","10","20200","100","170","10","337","2","0","0","658","12","4","2","0","1","1"
"154292","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","04.07.2020 0:00:00","290","04.07.2020 10:07:16","38","2","2","1","76","3","3","1","76","2","2","1","0","81","52","4","1","40","40","3","0","0","3","0","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","325","0","1830","50","970","0","1300","100","800","0","115","0","500","0","584","0","85","1","3","1","0","0","422","10","6","4","0","1","1"
"154280","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","04.07.2020 0:00:00","291","04.07.2020 9:46:18","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","30","30","4","6","0","4","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","3","0","273","6","6152","10","1890","10","4600","50","0","0","220","0","244","0","31500","100","256","4","210","8","0","0","1610","20","4","8","1","1","1"
"154328","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","04.07.2020 0:00:00","292","04.07.2020 11:05:47","21","12","10","2","86","16","8","8","61","13","7","6","0","16","16","7","0","180","180","54","6","5","54","180","2","2","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","1233","0","8753","50","7833","60","81407","100","0","0","0","0","990","20","18035","300","107","2","0","0","0","0","0","0","6","15","2","1","1"
"154432","01983163","Волинська обласна клінічна лікарня","просп. Грушевського, буд.21","Волинська","04.07.2020 0:00:00","293","04.07.2020 15:40:42","71","29","17","12","128","47","27","20","92","46","28","18","38","157","5","0","0","177","177","39","18","6","39","177","3","3","0","0","3","9","0","0","0","1","1","18","0","0","0","2","1","184","80","1890","230","315","25","2870","2150","0","0","33","0","0","0","2357","4000","25","20","5","0","0","0","1323","61","18","0","2","1","1"
"154334","21751226","Волинське обласне дитяче територіальне медичне об'єднання","пр-т Відродження, 30","Волинська","04.07.2020 0:00:00","294","04.07.2020 11:12:04","58","0","0","0","67","0","0","0","27","0","0","0","5","68","26","4","0","325","90","0","21","13","0","30","1","0","10","0","0","28","10","22","10","0","13","14","0","0","0","1","1","1457","0","397","0","751","0","102550","0","0","0","220","0","380","0","11050","0","223","0","47","0","0","0","866","0","26","0","1","1","1"
"154254","01982940","Ковельське міськрайонне територіальне медичне об'єднання","вул.Олени Пчілки, 4","Волинська","04.07.2020 0:00:00","295","04.07.2020 9:11:42","254","33","23","10","260","66","46","20","64","20","15","5","19","202","60","17","1","54","50","7","4","1","8","120","0","0","0","0","0","8","0","1","0","1","2","10","0","0","1","9","1","2722","45","5780","10","4195","10","25588","50","1800","0","362","0","284","0","43636","100","447","3","47","0","0","0","270","48","16","3","0","1","1"
"154436","37271416","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЮБОМЛЬСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ ЛЮБОМЛЬСЬКОЇ РАЙОННОЇ РАДИ","с. Згорани, вул. Садова, буд. 30","Волинська","04.07.2020 0:00:00","296","04.07.2020 15:50:19","65","1","1","1","152","3","2","1","74","3","2","1","0","53","24","2","0","145","20","10","6","0","10","125","0","0","0","0","0","6","0","1","0","1","1","17","0","0","0","6","1","2415","24","5664","30","1332","25","4128","130","206","10","442","0","397","0","39320","150","192","10","37","1","0","0","85","0","4","1","0","1","1"
"154273","01983016","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ","пр-т Перемоги, 7","Волинська","04.07.2020 0:00:00","297","04.07.2020 9:39:29","12","6","4","2","24","8","4","4","12","4","2","2","3","5","1","0","0","55","23","16","4","3","19","32","0","0","0","0","0","4","0","1","0","3","1","14","0","0","1","16","1","1222","0","7240","0","8873","0","22263","0","5500","0","10","0","1440","0","18350","0","430","0","170","0","0","0","637","0","4","1","4","1","1"
"154435","03399089","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ЛУЦЬКИЙ КЛІНІЧНИЙ ПОЛОГОВИЙ БУДИНОК","вул.Гулака-Артемовського, буд. 18","Волинська","04.07.2020 0:00:00","298","04.07.2020 15:46:59","75","0","0","0","250","0","0","0","114","0","0","0","25","79","96","21","1","30","0","0","6","1","2","24","1","0","0","0","0","9","0","4","0","0","0","7","0","0","0","1","1","410","10","180","10","2070","10","4800","200","0","0","0","0","355","0","13650","50","5","0","46","0","0","0","80","2","12","0","0","1","1"
