"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"219602","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","15.08.2020 0:00:00","282","15.08.2020 8:05:14","60","16","16","6","108","28","28","15","71","16","16","8","0","59","31","6","0","80","80","25","6","6","25","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1370","0","2690","95","3260","5","800","50","0","0","520","0","538","0","9195","200","240","8","217","6","0","0","1190","80","8","3","0","1","1"
"219730","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","15.08.2020 0:00:00","283","15.08.2020 10:18:10","15","6","6","4","38","10","10","8","18","6","6","6","0","17","1","0","0","70","15","10","6","2","12","55","0","0","1","0","0","4","1","0","0","0","0","0","0","0","0","5","0","1180","40","1960","70","430","20","15550","500","950","0","278","0","416","0","11975","300","175","2","401","8","0","0","1139","0","5","1","0","1","1"
"219634","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","15.08.2020 0:00:00","284","15.08.2020 8:42:31","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","8","6","1","8","0","1","0","1","0","0","7","1","5","0","3","0","8","0","0","0","2","0","560","20","510","50","220","20","5700","100","0","0","155","10","159","20","7200","50","82","3","90","0","0","0","0","0","6","3","0","1","1"
"219665","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","15.08.2020 0:00:00","285","15.08.2020 9:11:29","47","8","2","2","150","8","2","2","80","8","2","2","3","126","44","8","0","20","20","9","9","0","9","0","0","0","0","0","0","4","0","4","0","2","0","8","0","0","0","2","1","690","8","545","31","23","2","2424","100","0","0","59","10","276","4","3624","150","108","1","66","0","0","0","1110","10","7","2","4","1","1"
"219649","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","15.08.2020 0:00:00","286","15.08.2020 9:00:12","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","6","8","3","6","25","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","4750","50","2100","50","72","20","7800","200","50","0","0","0","780","128","21000","50","240","5","160","3","0","0","140","5","6","3","0","1","1"
"219688","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","15.08.2020 0:00:00","287","15.08.2020 9:32:38","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","81","67","44","9","8","52","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","3540","120","6900","100","3600","50","11800","400","4740","30","40","10","420","10","12700","300","820","10","330","20","0","0","2530","10","10","13","0","1","1"
"219626","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","15.08.2020 0:00:00","288","15.08.2020 8:34:58","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","5","6","0","5","0","0","0","0","0","0","4","0","1","0","1","2","2","0","0","0","1","0","1850","50","2200","50","350","50","21300","200","0","0","0","0","500","50","27700","200","90","10","250","4","0","0","840","4","4","2","0","1","1"
"219701","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","15.08.2020 0:00:00","290","15.08.2020 9:44:57","38","2","2","1","76","5","5","3","76","3","3","2","0","81","52","4","1","40","40","1","9","1","2","30","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","255","5","1830","0","875","5","3200","100","50","0","163","0","580","0","1884","100","465","2","3","2","0","0","190","6","6","4","0","1","1"
"219691","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","15.08.2020 0:00:00","291","15.08.2020 9:32:52","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","31","30","6","6","0","6","0","2","0","0","0","0","3","0","5","0","0","0","4","0","0","0","5","0","793","9","6223","11","2088","5","23550","50","0","0","288","0","204","0","29800","100","88","4","131","14","0","0","1160","12","4","8","1","1","1"
"219663","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","15.08.2020 0:00:00","292","15.08.2020 9:11:11","21","6","4","2","86","16","8","8","61","13","7","6","0","16","16","7","0","121","121","88","6","4","88","25","2","0","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","2574","100","11161","70","6886","12","95092","270","0","0","1544","0","447","0","10705","450","75","2","0","0","0","0","10092","44","6","15","2","1","1"
