"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"153921","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","03.07.2020 0:00:00","282","03.07.2020 16:12:05","60","16","16","7","108","25","25","14","71","18","18","9","0","59","31","6","0","80","80","24","6","5","24","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","385","6","4174","120","3497","17","5840","120","32","0","140","0","660","45","1950","340","355","0","37","9","0","0","816","290","8","3","0","1","1"
"153751","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","03.07.2020 0:00:00","283","03.07.2020 11:23:50","34","5","5","3","42","9","9","8","22","6","6","6","0","19","5","0","0","70","15","6","6","0","6","55","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","5","0","110","20","2000","60","624","10","30580","500","950","0","224","0","320","0","22184","300","22","2","247","2","0","0","497","8","5","1","0","1","1"
"153684","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","03.07.2020 0:00:00","284","03.07.2020 9:38:43","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","11","6","2","11","0","1","0","2","0","0","7","2","2","0","3","0","8","0","0","0","2","0","2800","20","1440","30","1060","30","1500","100","400","0","180","20","80","0","1550","50","295","5","140","5","0","0","0","0","6","3","0","1","1"
"153646","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","03.07.2020 0:00:00","285","03.07.2020 8:44:52","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","6","9","1","6","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","90","17","1275","20","115","0","6964","260","0","0","132","0","296","0","509","78","92","0","61","0","0","0","684","0","7","2","4","1","1"
"153768","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","03.07.2020 0:00:00","286","03.07.2020 12:04:18","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","8","0","0","8","0","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","28","0","1400","90","380","0","950","50","250","0","10","0","140","0","5000","0","250","0","31","0","0","0","174","0","6","3","0","1","1"
"153718","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","03.07.2020 0:00:00","287","03.07.2020 10:30:14","52","52","28","5","55","55","32","19","45","35","28","14","10","26","26","10","0","81","67","40","9","5","53","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","160","120","1880","100","1200","50","3690","140","6030","400","60","10","450","10","5550","300","193","10","283","14","0","0","2960","10","10","13","0","1","1"
"153650","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","03.07.2020 0:00:00","288","03.07.2020 8:52:26","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","1","6","3","4","0","0","0","0","0","0","2","0","1","0","1","2","2","0","0","0","1","0","650","50","840","50","300","50","15600","100","0","0","0","0","490","10","20200","100","170","10","339","1","0","0","658","12","4","2","0","1","1"
"154279","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","03.07.2020 0:00:00","290","04.07.2020 9:45:15","38","2","2","1","76","3","3","1","76","2","2","1","0","81","52","4","1","40","40","3","0","0","3","0","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","325","0","1880","0","970","0","1400","100","800","0","115","0","500","0","584","0","85","1","4","2","0","0","432","10","6","4","0","1","1"
"153715","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","03.07.2020 0:00:00","291","03.07.2020 10:22:16","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","30","30","6","6","0","6","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","3","0","279","2","6162","10","1900","10","4650","50","0","0","220","0","244","0","31600","100","260","4","218","10","0","0","1630","20","4","8","1","1","1"
"153912","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","03.07.2020 0:00:00","292","03.07.2020 15:50:58","21","12","10","2","86","16","8","8","61","13","7","6","0","16","16","7","0","180","180","57","6","5","57","180","2","2","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","1233","75","8803","63","7893","25","81507","208","0","0","0","0","1010","17","18335","355","109","2","0","0","0","0","0","0","6","15","2","1","1"
