"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"298176","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","08.10.2020 0:00:00","282","08.10.2020 10:16:26","60","13","13","3","108","20","20","13","71","12","12","6","0","59","31","6","0","118","118","46","6","3","46","0","1","0","0","0","0","16","0","2","0","4","0","11","0","0","0","3","0","905","0","1565","23","3096","0","22000","100","0","0","182","2","467","0","3570","260","128","0","250","3","0","0","1190","50","8","3","0","1","1"
"298187","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","08.10.2020 0:00:00","283","08.10.2020 10:24:24","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","70","19","19","6","4","19","51","1","0","2","0","0","4","2","1","0","0","0","0","0","0","0","5","0","850","40","7040","60","840","20","33510","500","950","0","278","20","376","20","1050","300","123","2","30","14","0","0","605","6","5","1","0","1","1"
"298069","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","08.10.2020 0:00:00","284","08.10.2020 9:12:21","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","60","60","28","6","1","28","0","4","1","0","0","2","6","0","2","0","4","0","10","0","0","0","13","0","600","40","490","30","830","10","4300","100","0","0","100","20","100","20","4350","50","325","10","65","0","0","0","0","0","6","3","2","1","1"
"298074","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","08.10.2020 0:00:00","285","08.10.2020 9:14:57","12","10","3","3","20","16","4","4","16","12","3","3","3","126","44","8","0","78","78","13","9","2","14","0","0","0","0","0","0","5","0","4","0","2","0","8","0","0","0","2","1","957","100","1998","28","1039","0","6482","40","0","0","42","3","145","0","1500","100","116","0","50","0","0","0","326","10","7","2","4","1","1"
"298151","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","08.10.2020 0:00:00","286","08.10.2020 9:58:43","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","90","90","23","8","3","23","25","0","0","0","0","0","19","0","1","0","1","2","8","0","0","0","6","0","4720","10","1930","15","30","0","3100","250","0","0","0","0","85","5","1300","150","45","5","50","10","0","0","140","0","6","3","0","1","1"
"298025","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","08.10.2020 0:00:00","287","08.10.2020 8:38:40","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","254","232","133","22","12","145","0","15","0","9","0","0","8","9","0","0","2","0","17","1","0","0","5","1","6720","120","15300","100","10540","120","17400","400","400","50","720","20","100","40","13100","200","100","10","120","20","0","0","1840","20","10","13","0","1","1"
"298044","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","08.10.2020 0:00:00","288","08.10.2020 8:54:38","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","40","15","1","6","0","1","0","0","0","0","0","0","5","0","1","0","1","2","2","0","0","0","1","0","540","20","2470","20","40","10","18000","200","0","0","0","0","200","20","18800","200","305","5","403","1","0","0","514","0","4","2","0","1","1"
"298298","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","08.10.2020 0:00:00","289","08.10.2020 11:28:38","24","11","7","10","56","32","18","14","33","16","10","6","0","10","1","0","0","68","68","13","5","2","13","0","1","0","2","0","0","4","2","0","0","1","0","8","0","0","0","3","0","820","0","1000","0","810","0","6050","0","400","0","100","0","280","0","3200","0","160","0","220","7","0","0","500","32","8","2","0","1","1"
"300246","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","08.10.2020 0:00:00","290","09.10.2020 11:35:19","38","5","5","2","76","11","7","4","76","7","5","2","0","81","52","4","1","75","40","9","9","0","9","0","0","0","1","0","0","16","1","2","0","2","0","13","0","0","0","3","1","420","10","1960","10","590","10","4980","70","50","0","193","0","580","0","2574","90","364","2","144","2","0","0","2128","12","6","4","0","1","1"
"298267","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","08.10.2020 0:00:00","291","08.10.2020 11:11:25","12","12","3","2","40","28","4","4","29","18","3","3","4","26","11","2","0","40","40","4","6","0","4","0","3","0","0","0","0","3","0","6","0","1","0","4","0","0","0","5","0","241","8","6883","16","1672","8","20850","50","0","0","328","0","204","0","24400","100","72","4","314","17","0","0","2100","30","4","8","1","1","1"
