"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"385930","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","24.11.2020 0:00:00","282","24.11.2020 9:59:49","60","12","12","3","108","21","21","16","71","17","17","7","0","59","38","2","0","150","150","47","6","2","47","0","1","0","2","0","0","9","2","2","0","7","0","11","0","0","0","8","1","540","0","1530","0","3500","0","21400","2100","0","0","0","0","406","0","6820","1780","110","0","230","0","0","0","3450","1324","8","2","0","1","1"
"386001","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","24.11.2020 0:00:00","283","24.11.2020 10:29:15","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","80","70","24","10","5","24","0","1","0","1","0","0","4","1","1","0","1","0","0","0","0","0","5","0","730","80","7800","40","2093","30","32550","1000","950","0","268","0","356","0","14125","300","35","4","77","0","0","0","191","14","5","1","1","1","1"
"386035","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","24.11.2020 0:00:00","284","24.11.2020 10:46:49","69","12","4","3","145","58","25","23","75","25","13","12","0","76","29","1","0","80","80","23","8","2","23","0","4","2","0","0","2","6","0","2","0","4","1","10","0","0","0","13","0","1880","40","1440","30","830","10","1700","100","0","0","100","20","100","20","5900","50","320","10","65","0","0","0","0","0","6","3","2","1","1"
"385862","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","24.11.2020 0:00:00","285","24.11.2020 9:27:46","15","10","4","2","25","12","3","3","22","10","3","2","3","126","44","8","0","80","80","24","9","3","24","10","0","0","3","0","0","5","3","2","0","2","0","8","0","0","0","2","1","3052","0","1346","8","2398","20","19857","25","0","0","485","0","140","0","4800","150","200","0","32","0","0","0","1435","16","5","2","4","1","1"
"385941","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","24.11.2020 0:00:00","286","24.11.2020 10:03:37","23","16","8","2","48","26","15","11","48","26","15","11","0","4","2","0","0","90","90","27","8","6","27","25","0","0","0","0","0","13","0","0","0","1","0","8","0","0","0","6","0","4450","20","1220","40","100","20","99300","200","0","0","70","20","480","20","6000","200","740","20","75","0","0","0","140","0","8","2","0","1","1"
"385966","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","24.11.2020 0:00:00","287","24.11.2020 10:15:35","64","64","17","5","79","79","56","19","57","57","57","14","0","60","22","0","0","285","285","136","22","18","154","0","13","13","8","0","13","8","8","0","0","2","1","17","1","0","0","5","1","7620","120","16900","100","6260","120","9200","400","450","50","400","20","360","40","9800","200","390","10","79","1","0","0","1620","40","14","15","0","1","1"
"385948","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","24.11.2020 0:00:00","288","24.11.2020 10:06:54","15","5","4","1","32","6","3","3","20","6","3","3","5","68","17","5","0","80","20","8","8","1","9","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","1","0","2580","20","1700","20","150","10","9800","100","0","0","0","0","130","10","20700","200","115","5","243","8","0","0","1258","12","4","2","0","1","1"
"386325","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","24.11.2020 0:00:00","289","24.11.2020 13:47:24","24","12","8","10","56","28","18","14","33","22","10","6","0","10","1","0","0","80","80","16","8","2","16","0","1","1","1","0","1","5","1","0","0","1","0","8","0","0","0","7","1","2340","58","1500","58","990","12","6050","116","400","0","0","0","106","58","2500","0","110","0","214","1","0","0","422","14","8","2","2","1","1"
"386088","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","24.11.2020 0:00:00","290","24.11.2020 11:19:31","39","14","7","2","76","45","12","6","76","22","7","4","0","81","52","4","1","80","80","7","9","2","9","0","0","0","0","0","0","16","0","2","0","2","1","13","0","0","0","21","1","270","0","1500","20","1440","15","6470","70","50","0","193","0","580","0","974","68","268","2","129","0","0","0","1292","12","6","4","0","1","1"
"385974","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","24.11.2020 0:00:00","291","24.11.2020 10:19:12","12","12","3","2","39","30","4","4","29","20","3","3","4","26","10","2","0","60","60","12","6","0","12","0","3","0","0","0","0","2","0","1","0","1","0","4","0","0","0","5","1","887","11","6140","24","1597","10","20600","100","0","0","316","0","204","0","19800","100","94","2","312","12","0","0","1324","30","4","8","1","1","1"
