"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"410767","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","05.12.2020 0:00:00","282","05.12.2020 12:09:21","60","13","13","4","108","20","20","15","71","17","17","7","0","59","38","2","0","150","150","80","6","4","80","0","1","0","2","0","0","9","2","2","0","7","0","11","0","0","0","8","1","510","3","1228","3","4095","5","18700","90","0","0","0","0","488","0","2850","30","78","1","179","2","0","0","1350","40","8","2","0","1","1"
"410304","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","05.12.2020 0:00:00","283","05.12.2020 9:07:42","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","80","70","23","10","0","23","0","1","0","4","0","0","4","4","1","0","1","0","0","0","0","0","5","0","310","40","7120","60","2166","30","21550","1000","950","0","248","0","336","0","14370","305","13","2","77","0","0","0","107","6","5","1","1","1","1"
"410206","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","05.12.2020 0:00:00","284","05.12.2020 8:33:43","69","12","4","3","145","58","25","23","75","25","13","12","0","76","29","1","0","130","130","36","8","1","36","0","4","2","0","0","1","5","0","2","0","4","2","10","0","0","0","13","0","1440","40","1580","30","1480","10","11800","100","0","0","100","20","100","20","4800","50","390","10","60","0","0","0","0","0","6","3","2","1","1"
"410218","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","05.12.2020 0:00:00","285","05.12.2020 8:39:04","21","10","4","2","44","12","3","3","27","10","3","2","3","126","44","8","0","80","80","27","9","3","27","75","0","0","1","0","0","5","1","2","0","2","1","8","0","0","0","2","1","2942","15","1168","23","2143","25","19655","25","0","0","475","0","140","0","3500","100","197","1","32","0","0","0","1313","8","7","2","4","1","1"
"410267","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","05.12.2020 0:00:00","286","05.12.2020 8:57:13","23","16","8","2","48","26","15","11","48","26","15","11","0","4","2","0","0","145","145","28","8","6","28","0","0","0","0","0","0","13","0","0","0","1","0","19","0","0","0","11","1","4530","20","2030","38","200","17","105000","160","0","0","90","8","260","20","3600","300","1000","36","75","0","0","0","140","0","8","2","0","1","1"
"410208","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","05.12.2020 0:00:00","287","05.12.2020 8:33:53","76","76","17","5","91","91","56","19","57","57","57","14","0","60","22","0","0","285","285","80","22","19","99","0","24","21","0","0","21","8","0","0","0","2","0","17","1","0","0","25","1","9040","120","15800","100","9040","120","8800","400","850","50","440","20","440","20","8900","200","480","10","79","1","0","0","1500","20","14","15","0","1","1"
"410207","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","05.12.2020 0:00:00","288","05.12.2020 8:33:46","15","5","4","1","32","6","3","3","20","6","3","3","5","68","17","5","0","80","20","5","8","1","6","0","0","0","0","0","0","7","0","1","0","0","0","3","0","0","0","3","0","2360","20","1460","20","250","10","11600","100","0","0","0","0","150","10","19800","100","80","5","182","1","0","0","1206","2","4","2","0","1","1"
"410371","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","05.12.2020 0:00:00","289","05.12.2020 9:28:38","24","12","8","10","56","28","18","14","33","22","10","6","0","10","1","0","0","130","130","24","8","3","24","0","1","1","2","0","1","5","2","0","0","1","0","8","0","0","0","7","1","2340","58","1500","58","990","12","6050","116","400","0","0","0","106","58","2500","0","110","0","196","2","0","0","238","16","8","2","2","1","1"
"410650","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","05.12.2020 0:00:00","290","05.12.2020 11:05:47","39","16","8","2","76","48","12","6","76","17","8","4","0","81","52","4","1","80","80","19","9","1","20","40","0","0","1","0","0","16","1","2","0","2","1","13","0","0","0","41","1","270","0","1290","20","1280","20","5560","90","50","0","193","0","580","0","20364","90","248","2","126","0","0","0","1158","20","6","4","0","1","1"
"410622","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","05.12.2020 0:00:00","291","05.12.2020 10:55:26","12","12","3","2","39","30","4","4","29","20","3","3","4","26","11","2","0","60","60","6","6","1","6","0","3","0","0","0","0","2","0","1","0","1","0","4","0","0","0","5","1","807","6","5939","17","1489","5","19500","100","0","0","316","0","204","0","18600","100","72","2","191","13","0","0","1106","18","4","8","1","1","1"
