"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"359794","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","10.11.2020 0:00:00","282","10.11.2020 11:41:13","60","11","11","4","108","22","22","16","71","15","15","7","0","59","38","2","0","150","150","69","6","4","69","0","1","0","3","0","0","9","3","2","0","5","2","11","0","0","0","3","1","620","25","3325","155","3848","35","19370","450","0","0","0","0","415","6","13900","1400","67","4","103","12","0","0","1630","100","8","2","0","1","1"
"359500","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","10.11.2020 0:00:00","283","10.11.2020 9:12:14","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","80","70","20","10","2","20","0","1","0","0","0","0","4","0","1","0","1","0","0","0","0","0","5","0","1350","20","8560","60","1997","30","42550","1000","950","0","238","0","336","0","17900","300","61","2","113","7","0","0","295","6","5","1","0","1","1"
"359496","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","10.11.2020 0:00:00","284","10.11.2020 9:09:51","69","12","4","3","145","58","25","23","75","25","13","12","0","76","29","1","0","80","80","36","8","5","36","0","4","4","2","0","4","6","2","2","0","4","1","10","0","0","0","13","0","100","40","1370","30","460","10","3100","100","0","0","100","20","100","20","1100","50","200","10","65","0","0","0","0","0","6","3","2","1","1"
"359386","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","10.11.2020 0:00:00","285","10.11.2020 7:37:31","15","10","4","2","25","12","3","3","22","10","3","2","3","126","44","8","0","80","80","21","9","2","21","10","0","0","2","0","0","5","2","2","0","2","0","8","0","0","0","2","1","175","25","1040","28","215","25","10192","30","0","0","23","5","145","0","1250","100","159","0","36","0","0","0","621","20","5","2","4","1","1"
"359574","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","10.11.2020 0:00:00","286","10.11.2020 9:58:09","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","90","90","21","8","10","21","25","0","0","0","0","0","13","0","0","0","1","0","8","0","0","0","6","0","4450","10","1750","20","160","10","90500","200","0","0","0","0","930","20","8700","150","300","10","95","5","0","0","140","0","6","3","0","1","1"
"359711","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","10.11.2020 0:00:00","287","10.11.2020 10:53:45","64","64","17","5","79","79","56","19","57","57","57","14","0","60","22","0","0","285","285","119","22","16","135","0","13","8","0","0","8","8","0","0","0","2","1","17","1","0","0","5","1","9280","120","17800","100","8280","120","7500","400","400","50","440","20","400","40","9100","200","450","10","80","0","0","0","1520","20","14","15","0","1","1"
"359802","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","10.11.2020 0:00:00","288","10.11.2020 11:45:45","15","4","3","1","32","6","3","3","20","6","3","3","5","68","17","5","0","80","15","2","8","3","5","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","1","0","1980","20","2020","40","300","10","12400","200","0","0","0","0","150","10","13200","200","185","5","309","10","0","0","1322","26","4","2","0","1","1"
"359703","33868196","КНП ""Шаргородська центральна районна лікарня""","23500, Вінницька обл., Шаргородський р-н, м.Шаргород, вул. Чорновола, 9","Вінницька","10.11.2020 0:00:00","289","10.11.2020 10:48:59","24","12","8","10","56","36","20","16","33","29","16","13","0","10","1","0","0","80","80","32","8","1","32","0","1","0","1","0","0","4","1","0","0","1","0","8","0","0","0","7","0","2340","58","1500","58","990","12","6050","116","400","0","0","0","106","58","3200","0","110","10","243","1","0","0","456","22","7","2","0","1","1"
"359888","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","10.11.2020 0:00:00","290","10.11.2020 12:41:30","38","5","5","2","76","13","9","6","76","9","7","3","0","81","52","4","1","80","80","35","9","5","40","0","0","0","1","0","0","16","1","2","0","2","1","13","0","0","0","11","1","270","10","840","40","600","20","4840","100","50","0","193","0","580","0","2064","100","296","2","136","4","0","0","1448","28","6","4","0","1","1"
"359626","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","10.11.2020 0:00:00","291","10.11.2020 10:14:55","12","12","3","2","40","30","4","4","29","20","3","3","4","26","10","2","0","60","60","5","6","0","5","0","3","0","0","0","0","2","0","1","0","1","0","4","0","0","0","5","1","996","6","6369","18","1737","13","19000","100","0","0","316","0","204","0","21200","100","22","2","67","8","0","0","1566","8","4","8","1","1","1"
