"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"159033","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","13.07.2020 0:00:00","282","13.07.2020 9:43:28","60","8","8","7","108","15","15","15","71","12","11","10","0","59","31","6","0","80","80","15","6","3","15","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1135","3","3613","7","3540","4","5145","12","7","1","163","2","675","3","2030","55","308","2","200","0","0","0","816","0","8","3","0","1","1"
"159071","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","13.07.2020 0:00:00","283","13.07.2020 10:23:39","34","2","2","1","42","4","4","3","22","3","3","3","0","19","5","0","0","70","15","1","6","0","1","55","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","5","0","400","10","2770","30","574","50","25780","500","950","0","222","2","318","2","19384","216","12","1","235","0","0","0","1465","0","5","1","0","1","1"
"158999","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","13.07.2020 0:00:00","284","13.07.2020 9:00:03","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","10","6","3","10","0","1","0","3","0","0","7","3","5","0","3","0","8","0","0","0","2","0","1800","100","800","50","590","30","4800","100","400","0","140","10","80","0","700","100","245","5","130","5","0","0","0","0","6","3","0","1","1"
"158994","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","13.07.2020 0:00:00","285","13.07.2020 8:53:33","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","5","9","2","5","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","1010","5","937","28","11","0","4804","210","0","0","108","6","296","0","4506","100","86","0","47","3","0","0","592","14","7","2","4","1","1"
"159126","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","13.07.2020 0:00:00","286","13.07.2020 12:26:46","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","3","0","0","3","0","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","5000","0","2520","0","80","0","10000","0","30","170","0","20","1180","0","1950","0","300","50","249","1","0","0","174","0","6","3","0","1","1"
"159062","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","13.07.2020 0:00:00","287","13.07.2020 10:12:56","52","52","18","5","55","55","28","19","45","35","28","14","10","26","26","10","0","81","67","35","9","6","41","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","5000","120","1000","100","650","50","490","400","5730","30","60","10","450","10","2600","300","193","10","189","4","0","0","2860","10","10","13","0","1","1"
"159000","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","13.07.2020 0:00:00","288","13.07.2020 9:01:46","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","6","6","0","6","0","0","0","0","0","0","2","0","1","0","1","2","2","0","0","0","1","0","450","50","630","50","650","50","11500","200","0","0","0","0","490","10","18500","200","150","10","304","4","0","0","616","0","4","2","0","1","1"
"159609","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","13.07.2020 0:00:00","290","14.07.2020 10:26:42","38","2","2","1","76","3","3","1","76","2","2","1","0","81","52","4","1","40","40","2","0","0","2","0","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","325","0","1770","0","940","0","600","50","750","0","115","0","500","0","584","0","81","0","0","0","0","0","362","12","6","4","0","1","1"
"159055","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","13.07.2020 0:00:00","291","13.07.2020 10:05:03","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","30","30","1","6","0","1","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","3","0","210","8","6078","12","1826","10","4150","50","0","0","220","0","240","0","30600","100","220","4","140","10","0","0","1470","20","4","8","1","1","1"
"159774","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","13.07.2020 0:00:00","292","14.07.2020 15:25:04","21","12","10","2","86","16","8","8","61","13","7","6","0","16","16","7","0","121","121","63","6","4","63","25","2","1","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","5431","97","10524","83","7508","24","89507","225","0","0","1508","0","450","0","14355","340","117","2","0","0","0","0","0","0","6","15","2","1","1"
