"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"169697","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","26.07.2020 0:00:00","282","26.07.2020 10:20:04","60","7","7","6","108","17","17","15","71","12","12","8","0","59","31","6","0","80","80","16","6","5","16","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1410","0","2778","1","3418","2","4150","50","0","0","129","0","558","0","9325","25","286","1","127","2","0","0","655","3","8","3","0","1","1"
"169662","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","26.07.2020 0:00:00","283","26.07.2020 9:38:57","34","5","5","4","42","7","7","6","22","5","5","5","0","19","5","0","0","70","15","7","6","1","8","55","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","5","0","1730","20","2480","40","464","10","22280","300","950","0","230","0","326","0","16175","300","200","1","195","5","0","0","1369","0","5","1","0","1","1"
"169568","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","26.07.2020 0:00:00","284","26.07.2020 7:58:29","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","9","6","2","9","0","1","0","2","0","0","7","2","5","0","3","0","8","0","0","0","2","0","1080","20","960","30","420","30","5500","100","400","0","240","10","80","0","3200","50","195","5","130","0","0","0","0","0","6","3","0","1","1"
"169585","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","26.07.2020 0:00:00","285","26.07.2020 8:19:41","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","4","9","2","4","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","1050","0","1184","27","104","0","5384","120","0","0","234","0","296","0","5784","120","72","0","90","0","0","0","482","0","7","2","4","1","1"
"169834","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","26.07.2020 0:00:00","286","26.07.2020 16:04:43","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","2","0","0","2","0","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","5000","0","2740","0","160","0","8500","0","30","0","0","0","1120","50","3500","500","240","10","225","5","0","0","154","12","6","3","0","1","1"
"169665","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","26.07.2020 0:00:00","287","26.07.2020 9:39:56","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","81","67","26","9","6","36","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","4160","120","1600","100","2000","50","4800","400","5340","30","60","10","620","10","2180","300","410","10","73","10","0","0","2730","10","10","13","0","1","1"
"169650","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","26.07.2020 0:00:00","290","26.07.2020 9:25:25","38","2","2","1","76","3","3","1","76","2","2","1","0","81","52","4","1","40","40","1","0","0","1","0","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","400","0","2070","0","1020","0","2100","60","500","20","163","0","590","0","3884","100","503","1","49","1","0","0","330","0","6","4","0","1","1"
"169641","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","26.07.2020 0:00:00","291","26.07.2020 9:18:51","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","30","30","3","6","0","3","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","3","0","329","5","6434","8","2248","5","20350","50","0","0","358","0","240","0","31800","100","168","4","123","3","0","0","1370","10","4","8","1","1","1"
"169640","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","26.07.2020 0:00:00","292","26.07.2020 9:18:17","21","3","2","2","86","16","8","8","61","13","7","6","0","16","16","7","0","121","121","71","6","4","71","25","2","0","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","4463","110","10045","112","7290","24","92082","280","0","0","1534","0","450","0","10425","470","97","2","0","0","0","0","388","19","6","15","2","1","1"
"169730","01983163","Волинська обласна клінічна лікарня","просп. Грушевського, буд.21","Волинська","26.07.2020 0:00:00","293","26.07.2020 11:18:45","42","29","17","12","78","47","27","20","55","46","28","18","38","157","5","0","0","106","106","48","18","4","48","106","3","1","0","0","1","9","0","0","0","1","1","18","0","0","0","2","1","364","0","1250","0","1515","0","3905","0","0","0","773","0","0","0","6660","0","77","0","5","0","0","0","782","0","18","0","2","1","1"
