"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"180118","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","08.08.2020 0:00:00","282","08.08.2020 9:20:50","60","15","15","6","108","27","27","15","71","18","18","10","0","59","31","6","0","80","80","41","6","6","41","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","1370","0","2182","12","3279","18","2450","10","0","0","520","6","518","0","3880","110","261","4","64","6","0","0","600","116","8","3","0","1","1"
"180082","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","08.08.2020 0:00:00","283","08.08.2020 8:51:13","34","6","6","4","42","10","10","8","22","6","6","6","0","17","1","0","0","70","19","17","6","2","19","51","0","0","3","0","0","4","3","0","0","0","0","0","0","0","0","5","0","1380","20","2380","70","530","20","18050","500","950","0","278","0","416","0","13475","300","185","1","431","7","0","0","1243","0","5","1","0","1","1"
"180078","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","08.08.2020 0:00:00","284","08.08.2020 8:44:53","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","14","6","3","14","0","1","0","4","0","0","7","4","5","0","3","0","8","0","0","0","2","0","600","20","680","30","290","20","6400","100","0","0","165","10","159","20","2550","50","110","10","120","0","0","0","0","0","6","3","0","1","1"
"180049","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","08.08.2020 0:00:00","285","08.08.2020 8:13:56","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","10","9","0","10","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","823","5","774","37","38","0","3474","10","0","0","86","10","245","0","4504","130","113","1","71","2","0","0","254","20","7","2","4","1","1"
"180279","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","08.08.2020 0:00:00","286","08.08.2020 14:18:47","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","10","8","2","10","25","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","5000","0","2180","0","328","0","9950","0","30","0","0","0","1290","0","4100","0","270","0","177","2","0","0","145","0","6","3","0","1","1"
"180240","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","08.08.2020 0:00:00","287","08.08.2020 12:16:25","52","52","17","5","55","55","28","19","45","35","28","14","10","26","26","10","0","81","67","46","9","7","53","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","4380","120","6600","100","3950","50","14600","400","4950","30","60","10","490","10","14700","300","890","10","420","10","0","0","2600","10","10","13","0","1","1"
"180083","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","08.08.2020 0:00:00","288","08.08.2020 8:52:20","15","3","2","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","3","6","2","5","0","0","0","0","0","0","4","0","1","0","1","2","2","0","0","0","1","0","2250","50","2800","50","600","50","22400","100","0","0","0","0","500","50","28400","100","100","10","264","0","0","0","394","14","4","2","0","1","1"
"180159","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","08.08.2020 0:00:00","290","08.08.2020 10:09:50","38","2","2","1","76","5","5","2","76","3","3","2","0","81","52","4","1","40","40","3","9","2","5","30","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","310","10","1830","0","930","10","3900","100","100","50","163","0","580","0","2584","100","479","2","19","2","0","0","244","2","6","4","0","1","1"
"180127","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","08.08.2020 0:00:00","291","08.08.2020 9:28:22","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","31","30","7","6","0","7","0","2","0","0","0","0","3","0","5","0","0","0","0","0","0","0","3","0","841","7","6294","7","2133","6","23900","50","0","0","358","0","204","0","30500","100","116","4","206","9","0","0","1150","10","4","8","1","1","1"
"180256","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","08.08.2020 0:00:00","292","08.08.2020 12:46:09","21","7","5","2","86","16","8","8","61","13","7","6","0","16","16","7","0","121","121","83","6","4","83","25","2","0","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","3274","129","11651","77","6978","26","96862","285","0","0","1554","5","447","0","13635","510","69","2","0","0","0","0","10302","30","6","15","2","1","1"
"180057","01983163","Волинська обласна клінічна лікарня","просп. Грушевського, буд.21","Волинська","08.08.2020 0:00:00","293","08.08.2020 8:23:57","42","29","17","12","78","47","27","20","55","46","28","18","38","157","5","0","0","141","141","57","18","6","57","141","3","0","0","0","0","9","0","0","0","1","1","18","0","0","0","2","1","541","0","3050","0","3262","0","3460","0","0","0","763","0","0","0","2650","0","58","0","0","0","0","0","392","0","18","0","2","1","1"
"180175","21751226","Волинське обласне дитяче територіальне медичне об'єднання","пр-т Відродження, 30","Волинська","08.08.2020 0:00:00","294","08.08.2020 10:26:36","58","0","0","0","67","0","0","0","27","0","0","0","5","68","26","4","0","30","30","0","21","0","0","5","1","0","8","0","0","28","8","22","8","0","13","14","0","0","0","1","1","1279","0","3464","0","1244","0","92350","1350","0","0","220","0","670","0","9900","50","119","5","30","2","0","0","1067","1","26","0","1","1","1"
"180140","01982940","Ковельське міськрайонне територіальне медичне об'єднання","вул.Олени Пчілки, 4","Волинська","08.08.2020 0:00:00","295","08.08.2020 9:38:36","254","33","23","10","260","66","46","20","64","20","15","5","19","202","60","17","1","74","70","3","4","0","3","100","0","0","0","0","0","8","0","1","0","1","2","10","0","0","1","9","1","7944","40","10368","7","4688","5","27560","0","1800","0","456","2","361","0","50642","400","1828","2","97","0","0","0","834","188","16","3","0","1","1"
"180249","37271416","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЮБОМЛЬСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ ЛЮБОМЛЬСЬКОЇ РАЙОННОЇ РАДИ","с. Згорани, вул. Садова, буд. 30","Волинська","08.08.2020 0:00:00","296","08.08.2020 12:36:46","60","1","1","1","152","3","2","1","74","3","2","1","0","53","24","2","0","145","20","5","6","0","5","125","1","0","0","0","0","6","0","1","0","1","1","17","0","0","0","11","1","1774","18","7032","18","817","18","7032","120","0","0","536","0","441","0","35239","130","285","8","24","0","0","0","395","0","5","2","0","1","1"
"180150","01983016","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ","пр-т Перемоги, 7","Волинська","08.08.2020 0:00:00","297","08.08.2020 9:56:37","12","6","4","2","24","8","4","4","12","4","2","2","3","5","1","0","0","55","23","11","6","4","15","32","2","0","0","0","0","4","0","1","0","3","1","14","0","0","1","16","1","961","0","6377","0","8443","0","19513","0","5000","0","10","0","1410","0","15150","0","353","0","123","0","0","0","928","2","4","1","4","1","1"
"180262","03399089","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ЛУЦЬКИЙ КЛІНІЧНИЙ ПОЛОГОВИЙ БУДИНОК","вул.Гулака-Артемовського, буд. 18","Волинська","08.08.2020 0:00:00","298","08.08.2020 13:06:19","75","0","0","0","250","0","0","0","114","0","0","0","25","79","96","21","1","30","1","1","6","0","1","24","1","0","0","0","0","9","0","4","0","0","0","7","0","0","0","1","1","365","5","1340","6","2014","10","8550","50","0","0","0","0","385","0","13350","50","240","10","46","0","0","0","270","0","12","0","0","1","1"
