"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"152640","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","01.07.2020 0:00:00","282","01.07.2020 10:33:38","60","15","15","6","108","26","26","16","71","20","20","9","0","59","31","6","0","80","80","31","6","5","31","0","1","0","0","0","0","15","0","2","0","4","0","11","0","0","0","3","0","391","0","4414","303","3518","0","6180","170","32","0","140","5","670","45","2520","0","357","0","47","9","0","0","1128","35","8","3","0","1","1"
"152658","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","01.07.2020 0:00:00","283","01.07.2020 10:54:44","34","5","5","3","42","9","9","8","22","6","6","6","0","19","5","0","0","70","16","16","6","0","16","54","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","5","0","150","20","2110","62","654","20","31980","500","950","0","224","0","320","0","22784","300","25","1","252","9","0","0","507","2","5","1","0","1","1"
"152617","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","01.07.2020 0:00:00","284","01.07.2020 9:41:31","69","12","4","3","145","24","6","6","75","14","4","4","0","76","29","1","0","30","30","13","6","4","13","0","1","0","4","0","0","7","4","2","0","3","0","8","0","0","0","2","0","2860","20","1500","20","1120","20","1700","50","400","0","200","20","80","0","1700","100","305","5","145","0","0","0","0","0","6","3","0","1","1"
"152577","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","01.07.2020 0:00:00","285","01.07.2020 8:48:35","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","6","9","1","6","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","109","0","1314","20","135","19","7234","60","0","0","139","4","296","2","665","78","93","1","62","1","0","0","694","0","7","2","4","1","1"
"152770","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","01.07.2020 0:00:00","286","01.07.2020 14:31:35","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","20","20","9","0","0","9","0","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","28","0","1400","90","380","0","950","50","250","0","10","0","140","0","5000","0","250","0","31","0","0","0","174","0","6","3","0","1","1"
"152633","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","01.07.2020 0:00:00","287","01.07.2020 10:16:46","52","52","28","5","55","55","32","19","45","35","28","14","10","26","26","10","0","81","67","52","9","7","65","14","7","0","8","0","0","10","8","0","0","0","0","17","1","0","0","5","1","400","120","1170","100","1300","50","4490","140","6080","400","60","10","450","10","6250","300","223","10","310","3","0","0","2980","10","10","13","0","1","1"
"152578","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","01.07.2020 0:00:00","288","01.07.2020 8:50:02","15","2","1","1","32","4","2","2","20","2","1","1","5","5","3","0","0","15","15","0","6","2","2","0","0","0","0","0","0","1","0","1","0","1","2","2","0","0","0","1","0","800","50","950","50","400","50","15800","100","0","0","0","0","490","10","20500","100","180","5","342","0","0","0","658","12","4","2","0","1","1"
"152829","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","01.07.2020 0:00:00","290","01.07.2020 15:59:30","38","2","2","1","76","3","3","1","76","2","2","1","0","81","52","4","1","40","40","3","0","0","3","0","0","0","0","0","0","15","0","2","0","2","0","13","0","0","0","3","1","125","0","1830","0","970","0","1100","100","800","0","115","0","500","0","584","0","86","0","8","3","0","0","500","10","6","4","0","1","1"
"152642","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","01.07.2020 0:00:00","291","01.07.2020 10:33:55","12","12","3","2","40","28","3","3","29","16","3","2","4","26","11","2","0","30","30","11","6","0","11","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","3","0","290","6","6182","10","1920","10","4750","50","0","0","220","0","244","0","31800","100","268","4","237","16","0","0","1670","20","4","8","1","1","1"
"152796","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","01.07.2020 0:00:00","292","01.07.2020 15:06:30","21","12","10","2","86","16","8","8","61","13","7","6","0","16","16","7","0","180","180","72","6","5","72","180","2","2","0","0","0","4","0","2","0","2","2","13","0","0","0","9","1","1108","74","8786","68","7952","31","81925","205","0","0","0","0","1042","9","19050","350","113","2","0","0","0","0","0","0","6","15","2","1","1"
