"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню"
"136386","01982502","Вінницька центральна районна клінічна лікарня","вул. Хмельницьке шосе, 92","Вінницька","01.06.2020 0:00:00","282","01.06.2020 11:14:24","60","9","9","7","108","21","21","18","71","14","14","12","0","59","31","6","0","80","80","13","6","4","13","0","1","0","1","0","0","10","1","0","0","3","0","11","0","0","0","2","0","505","6","5441","36","2836","20","9900","60","32","0","53","2","502","30","11720","104","315","5","55","3","0","0","710","5","9","4","0","1","1"
"136371","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","01.06.2020 0:00:00","283","01.06.2020 10:53:55","34","1","1","0","42","5","5","3","22","1","1","1","0","19","5","0","0","70","15","0","6","0","0","55","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","5","0","120","20","2954","0","790","0","2850","200","1000","0","228","0","220","0","1500","500","31","1","350","1","0","0","693","2","5","1","0","1","1"
"136326","01982525","Комунальна організація (установа, заклад) Жмеринська центральна районна лікарня","вул. Київська, 288","Вінницька","01.06.2020 0:00:00","284","01.06.2020 9:46:34","69","3","2","1","145","11","2","2","75","10","2","2","0","76","29","1","0","30","30","12","6","0","12","0","1","0","0","0","0","7","0","2","0","3","0","5","0","0","0","2","0","550","0","1815","20","1694","10","3350","50","500","0","210","0","109","0","100","0","210","5","220","10","0","0","0","0","6","3","0","1","1"
"136296","01982591","Комунальна установа Могилів-Подільська окружна лікарня інтенсивного лікування","вул.Полтавська, буд. 89/2","Вінницька","01.06.2020 0:00:00","285","01.06.2020 9:05:07","47","2","1","1","150","2","1","1","80","2","1","1","3","126","44","8","0","20","20","6","0","0","6","0","2","0","0","0","0","2","0","2","0","2","0","4","0","0","0","1","0","170","0","2041","9","473","0","3052","350","0","0","99","3","212","0","3812","58","45","0","101","0","0","0","734","4","7","2","4","1","1"
"136544","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","01.06.2020 0:00:00","286","01.06.2020 15:19:31","22","1","1","0","32","3","2","1","12","3","2","1","0","2","2","0","0","15","15","7","9","0","7","0","0","0","0","0","0","15","0","1","0","1","2","8","0","0","0","6","0","25","0","1815","0","336","0","0","0","500","0","95","0","185","0","3500","100","250","10","365","2","0","0","256","4","6","3","0","1","1"
"136465","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","01.06.2020 0:00:00","287","01.06.2020 13:35:06","43","40","40","5","53","40","40","18","35","17","17","11","12","26","26","8","0","81","67","50","9","1","51","14","7","0","0","0","0","10","0","0","0","0","0","17","1","0","0","5","1","1650","120","1780","60","1700","60","15000","300","6840","30","20","10","400","10","7600","200","514","10","500","10","0","0","2660","10","10","13","0","1","1"
"136304","01982666","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ТРОСТЯНЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ","смт Тростянець, вул. Мічуріна, буд.60","Вінницька","01.06.2020 0:00:00","288","01.06.2020 9:16:48","15","0","0","0","32","0","0","0","20","0","0","0","5","5","3","0","0","15","15","0","6","0","0","0","0","0","0","0","0","0","0","1","0","1","2","2","0","0","0","1","0","50","10","850","50","680","10","3500","100","0","0","0","0","390","10","1600","100","80","10","422","1","0","0","814","0","4","2","0","1","1"
"136321","35814729","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ","м. Козятин, вул. Винниченка,буд.  9","Вінницька","01.06.2020 0:00:00","290","01.06.2020 9:37:53","38","0","0","0","76","0","0","0","76","0","0","0","0","81","52","4","1","40","40","0","0","0","0","0","0","0","0","0","0","13","0","2","0","2","2","9","0","0","0","3","1","130","0","2185","0","880","0","400","100","1060","0","115","0","400","0","1700","100","85","0","89","0","0","0","162","0","6","4","0","1","1"
"136332","34004453","Комунальний заклад Вінницька обласна клінічна дитяча інфекційна лікарня","вул. Київська, 68","Вінницька","01.06.2020 0:00:00","291","01.06.2020 9:55:03","12","12","3","2","40","24","3","3","29","12","2","2","4","26","11","2","0","30","30","4","6","0","4","0","2","0","0","0","0","2","0","4","0","0","0","0","0","0","0","3","0","417","6","6488","10","2179","10","5950","50","0","0","120","0","253","0","34800","100","372","4","103","8","0","0","100","10","4","8","1","1","1"
"136550","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","01.06.2020 0:00:00","292","01.06.2020 15:27:20","21","12","10","2","95","16","8","8","63","13","7","6","0","18","19","7","0","96","84","29","6","4","29","84","2","0","0","0","0","4","0","2","0","2","2","6","0","0","0","8","1","1552","48","8497","51","9426","22","87752","182","0","0","0","0","1024","4","27500","1500","133","2","0","0","0","0","132","18","6","15","2","1","1"
"136531","01983163","Волинська обласна клінічна лікарня","просп. Грушевського, буд.21","Волинська","01.06.2020 0:00:00","293","01.06.2020 14:48:33","71","29","17","12","128","47","27","20","92","46","28","18","38","157","5","0","0","177","177","26","18","6","26","177","1","1","1","0","1","9","1","0","0","1","1","18","0","0","0","2","1","314","250","170","140","1012","60","2720","2040","0","0","0","0","120","0","14605","2450","64","16","5","0","0","0","2260","12","18","0","2","1","1"
"136572","21751226","Волинське обласне дитяче територіальне медичне об'єднання","пр-т Відродження, 30","Волинська","01.06.2020 0:00:00","294","01.06.2020 16:20:17","58","0","0","0","67","0","0","0","27","0","0","0","5","68","26","4","0","325","90","0","21","16","0","30","1","0","6","0","0","28","6","22","6","0","13","14","0","0","0","1","1","1615","0","397","0","751","0","106500","0","0","0","200","0","125","0","11200","0","296","0","22","0","0","0","922","0","26","0","1","1","1"
