"id","type","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню","1. Загальна кількість ліжок в закладі (ліжковий фонд)","1.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","1.1.1. з них реанімаційних/інтенсивної терапії","2. Ліжок виділено для госпіталізації хворих на COVID-19 загалом","2.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","2.1.1. з них реанімаційних/ інтенсивної терапії","2.2. з них дитячих","2.3. з них пологових","3. Ліжок для перепрофілювання загалом","3.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","3.1.1. з них реанімаційних/ інтенсивної терапії","1. Пацієнтів, хорих на COVID-19, загалом","1.1. з них, які займають ліжка без кисню (з переліку виділених для госпіталізації хворих на COVID-19)","1.2. з них, які займають дитячі ліжка","1.3. з них, які займають пологові ліжка","1.4. з них, які займають ліжка з підведеним киснем","1.4.1. з них, які займають ліжка реанімаційні/інтенсивної терапії ","2. Пацієнтів загалом з підозрою на COVID-19","2.1. з них, які займають дитячі ліжка","2.2. з них, які займають пологові ліжка","2.3. з них, які займають ліжка з підведеним киснем","3. Пацієнтів, хворих на COVID-19, що підключено до ШВЛ","4.  Пацієнтів, хорих на COVID-19, що підключено до ЕКМО","5. Пацієнтів з підозрою на COVID-19, що підключено до ШВЛ","6. Пацієнтів з підозрою на COVID-19, що підключено до ЕКМО","7. Кількість госпіталізованих з підтвердженим COVID-19 та з підозрою (за добу)","8. Кількість ліжок, що звільнилась за добу (виписані у випадку одужання, померлі, переведені до іншого (нековідного) відділення всередині лік"
"462923","Визначено як лікарня для госпіталізації","01982554","Калинівська центральна районна лікарня","м.Калинівка, вул.Чкалова, 6","Вінницька","01.01.2021 0:00:00","283","01.01.2021 9:51:33","15","7","7","4","38","14","14","12","18","7","7","7","0","15","3","0","0","0","0","0","0","0","0","0","2","0","4","0","0","4","4","1","0","1","0","0","0","0","0","53","0","460","0","5620","0","1386","0","8800","0","950","0","248","0","350","0","6440","0","41","0","119","0","0","0","635","6","5","1","1","1","1","225","104","6","80","80","10","0","0","0","0","0","7","2","0","0","5","3","11","0","0","3","3","0","0","0","3","4"
"464226","Визначено як лікарня для госпіталізації","01982695","Комунальна установа Хмільницька центральна районна лікарня","вул. Монастирська, буд. 71","Вінницька","01.01.2021 0:00:00","286","02.01.2021 8:31:52","23","16","8","2","48","26","15","11","48","26","15","11","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","1","0","19","0","0","0","21","1","4410","20","1300","40","17","0","98000","300","0","0","130","20","60","0","7600","300","910","20","135","0","0","0","140","0","8","2","0","1","1","215","117","9","145","117","8","0","0","0","0","0","14","11","0","0","3","1","16","0","0","5","0","0","0","0","2","5"
"464655","Визначено як лікарня для госпіталізації","05484126","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВІННИЦЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1","вул. Хмельницьке шосе, буд. 96","Вінницька","01.01.2021 0:00:00","287","02.01.2021 10:51:04","76","76","17","5","110","110","56","19","70","70","57","14","0","60","22","0","0","0","0","0","0","0","0","0","28","9","0","0","21","8","0","0","0","2","0","17","1","0","0","25","1","6940","120","10700","100","5000","120","4400","400","300","50","110","20","110","20","5700","200","300","10","79","1","0","0","1290","20","14","15","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"462996","Визначено як лікарня для госпіталізації","03398983","Волинська обласна інфекційна лікарня","вул. Шевченка, 30","Волинська","01.01.2021 0:00:00","292","01.01.2021 11:20:06","24","4","2","2","86","23","13","10","61","19","13","6","20","47","26","5","0","0","0","0","0","0","0","0","3","1","0","0","1","3","0","0","0","2","0","13","0","0","0","56","1","0","0","7883","56","7352","50","178064","290","0","0","1210","0","506","0","7760","160","116","4","0","0","0","0","6472","8","8","14","2","1","1","180","178","6","167","167","6","10","0","0","0","0","55","34","2","0","21","3","10","2","0","3","1","0","0","0","8","21"
"463029","Визначено як лікарня для госпіталізації","01982940","Ковельське міськрайонне територіальне медичне об'єднання","вул.Олени Пчілки, 4","Волинська","01.01.2021 0:00:00","295","01.01.2021 11:55:54","254","21","12","9","260","66","46","20","64","20","15","5","19","210","59","17","1","0","0","0","0","0","0","0","3","0","2","0","0","4","2","0","0","1","0","10","0","0","1","26","1","43975","15","5598","20","3436","15","51158","250","930","0","280","0","528","0","71600","600","1506","8","425","3","0","0","2860","20","16","3","0","1","1","500","66","22","106","41","10","0","0","20","0","0","13","5","0","0","8","4","6","0","0","3","2","0","0","0","0","2"
"462938","Визначено як лікарня для госпіталізації","37271416","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЮБОМЛЬСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ ЛЮБОМЛЬСЬКОЇ РАЙОННОЇ РАДИ","с. Згорани, вул. Садова, буд. 30","Волинська","01.01.2021 0:00:00","296","01.01.2021 10:08:02","58","5","3","2","150","10","6","4","74","6","3","3","0","53","24","0","0","0","0","0","0","0","0","0","3","0","0","0","0","7","0","1","0","1","2","17","0","0","0","40","1","869","10","4904","23","1546","26","11341","92","0","0","249","0","364","0","16414","92","21","4","11","0","0","0","1052","0","5","2","0","1","1","165","161","6","80","80","6","0","0","11","11","0","12","0","0","0","8","0","0","0","0","0","0","0","0","0","1","2"
"462930","Визначено як лікарня для госпіталізації","01983016","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ","пр-т Перемоги, 7","Волинська","01.01.2021 0:00:00","297","01.01.2021 9:57:44","14","9","7","2","34","24","16","8","12","10","7","3","3","5","1","0","0","0","0","0","0","0","0","0","3","1","0","0","1","4","0","1","0","3","0","14","0","0","1","44","1","7066","0","13079","0","6968","0","88908","0","5000","0","50","0","1000","0","17450","0","237","0","20","0","0","0","2088","0","4","1","4","1","1","300","72","8","63","63","8","0","0","32","0","0","24","0","0","0","8","5","3","0","0","1","1","0","0","0","8","3"
"462941","Визначено як лікарня для госпіталізації","38856054","Комунальний заклад Ківерцівське районне територіальне об'єднання","м. Ківерці, вул. Філатова, буд. 6","Волинська","01.01.2021 0:00:00","299","01.01.2021 10:12:08","7","3","3","1","6","7","4","3","4","7","4","3","0","91","36","10","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","3","0","0","0","43","0","2300","0","4340","0","1024","0","14400","0","0","0","435","0","0","0","149800","0","155","0","0","0","2128","0","0","0","0","0","0","1","0","156","87","6","95","87","6","0","0","0","0","0","9","0","0","0","9","0","3","0","0","1","0","0","0","0","3","6"
"464590","Визначено як лікарня для госпіталізації","01985127","Комунальний заклад Дитяча міська клінічна лікарня №6","вул. Караваєва, 68","Дніпропетровська","01.01.2021 0:00:00","300","02.01.2021 10:23:12","24","3","2","1","53","2","2","2","49","2","2","2","4","100","19","11","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","6","0","2","0","8","0","0","0","28","1","2176","36","7426","25","2827","27","30762","60","1196","0","90","0","696","0","41740","100","508","2","49","0","0","0","918","0","7","2","0","1","1","235","146","6","150","120","6","150","0","0","0","0","5","2","2","0","1","1","27","26","0","1","0","0","0","0","6","15"
"462952","Визначено як лікарня для госпіталізації","01985423","Комунальний заклад Дніпропетровська обласна клінічна лікарня ім.І.І.Мечникова","пл.Жовтнева, буд.14","Дніпропетровська","01.01.2021 0:00:00","301","01.01.2021 10:20:29","48","30","12","8","88","64","16","8","44","36","14","8","0","2","7","0","0","0","0","0","0","0","0","0","18","2","0","0","2","35","0","1","0","11","27","48","0","0","1","199","1","6750","300","1950","200","1530","100","7100","600","0","0","0","0","807","50","88000","1400","1503","16","98","0","2500","1000","100","0","21","0","0","1","1","1175","317","60","190","190","20","0","5","0","0","0","36","4","0","4","28","9","9","0","0","0","2","0","0","0","6","9"
